system:index,iso3,area_strict,area_nonstrict,area_unknown,area_total_pa,nat_pop_gh_20,nat_pop_wp_20,area_strict_confirmed2020,area_nonstrict_confirmed2020,area_unknown_confirmed2020,nat_pop_gh_20_confirmed2020,nat_pop_wp_20_confirmed2020,nat_pop_gh_00,nat_pop_wp_00,count_nonstrict,count_strict,count_total,count_unknown,.geo
0,RWA,1002.342227935791,1048.9341735839844,68.6137924194336,2119.890193939209,13113964.75,13446531.5,1002.342227935791,1048.9341735839844,68.6137924194336,13113964.75,13446531.5,8091878.625,7725026.25,2,2,5,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
