system:index,iso3,area_strict,area_nonstrict,area_unknown,area_total_pa,nat_pop_gh_20,nat_pop_wp_20,area_strict_confirmed2020,area_nonstrict_confirmed2020,area_unknown_confirmed2020,nat_pop_gh_20_confirmed2020,nat_pop_wp_20_confirmed2020,nat_pop_gh_00,nat_pop_wp_00,count_nonstrict,count_strict,count_total,count_unknown,.geo
0,BDI,1164.5712340064347,8.962186813354492,41.59254062175751,1215.1259614415467,12196334.40625,11302044.6875,1164.5712340064347,8.962186813354492,0,12196334.40625,11302044.6875,6295368.734375,6609062.171875,1,10,14,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
