system:index,iso3,area_strict,area_nonstrict,area_unknown,area_total_pa,nat_pop_gh_20,nat_pop_wp_20,area_strict_confirmed2020,area_nonstrict_confirmed2020,area_unknown_confirmed2020,nat_pop_gh_20_confirmed2020,nat_pop_wp_20_confirmed2020,nat_pop_gh_00,nat_pop_wp_00,count_nonstrict,count_strict,count_total,count_unknown,.geo
0,CIV,20653.629025936127,243.65762329101562,47673.46559715271,68570.75224637985,26780920.28125,26450166.5625,20653.629025936127,243.65762329101562,273.2804260253906,26780920.28125,26450166.5625,16780679.40625,15960569.03125,3,12,241,226,"{""type"":""MultiPoint"",""coordinates"":[]}"
