system:index,iso3,area_strict,area_nonstrict,area_unknown,area_total_pa,nat_pop_gh_20,nat_pop_wp_20,area_strict_confirmed2020,area_nonstrict_confirmed2020,area_unknown_confirmed2020,nat_pop_gh_20_confirmed2020,nat_pop_wp_20_confirmed2020,nat_pop_gh_00,nat_pop_wp_00,count_nonstrict,count_strict,count_total,count_unknown,.geo
0,LAO,9809.094177246094,30800.05265235901,808.9912261962891,41418.13805580139,7204990.171875,7264254.703125,9809.094177246094,30800.05265235901,808.9912261962891,7204990.171875,7264254.703125,5342312.06640625,4899012.8359375,21,3,27,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
