system:index,iso3,area_strict,area_nonstrict,area_unknown,area_total_pa,nat_pop_gh_20,nat_pop_wp_20,area_strict_confirmed2020,area_nonstrict_confirmed2020,area_unknown_confirmed2020,nat_pop_gh_20_confirmed2020,nat_pop_wp_20_confirmed2020,nat_pop_gh_00,nat_pop_wp_00,count_nonstrict,count_strict,count_total,count_unknown,.geo
0,SLE,2019.891700744629,211.83197784423828,1664.6936774253845,3896.4173560142517,8182856.25,6712969.5,2019.891700744629,211.83197784423828,1154.4022421836853,8182856.25,6712969.5,4557793.4375,4492047.625,2,5,36,29,"{""type"":""MultiPoint"",""coordinates"":[]}"
