iso3,adm_level,adm_name,adm_id,source,scenario,pop_year,count_strict,count_nonstrict,count_unknowncat,pop_total,pop_strict,pop_strict10,pop_nonstrict,pop_nonstrict10,pop_unknowncat,pop_unknowncat10,area_strict,area_strict10,area_nonstrict,area_nonstrict10,area_unknowncat,area_unknowncat10
ZMB,1,Eastern,6923714B50523150920038,GHSL,All_2020_Fixed,2020,4,9,63,2272804.25,840.15966796875,94090.890625,100598.6875,170995.25,88000.2109375,1287956.75,4236.04833984375,5624.3896484375,11488.36328125,5703.64404296875,2588.9033203125,13620.3935546875
ZMB,1,Muchinga,6923714B61233419501629,GHSL,All_2020_Fixed,2020,7,9,27,971946.25,667.6058349609375,35554.8203125,150380.984375,38643.91796875,19667.802734375,433555.1875,11773.740234375,8500.74609375,21050.451171875,5507.634765625,4166.12158203125,11239.9775390625
ZMB,1,North-Western,6923714B68349750823816,GHSL,All_2020_Fixed,2020,2,8,72,935497.375,284.3946228027344,2488.36669921875,30672.041015625,241866.875,24935.978515625,408720.59375,7121.2197265625,4741.84130859375,20520.8203125,13271.8154296875,13612.6455078125,25365.482421875
ZMB,1,Luapula,6923714B94361964796426,GHSL,All_2020_Fixed,2020,2,6,30,1615483.5,750.57574462890625,51681.17578125,13096.4228515625,59036.8359375,19088.861328125,546994.625,1547.5286865234375,2033.8819580078125,4075.480224609375,4195.42431640625,3852.15234375,12875.666015625
ZMB,1,Central,6923714B60407914126357,GHSL,All_2020_Fixed,2020,6,20,52,1951690.75,3113.238525390625,109367.84375,78423.859375,96050.140625,64903.76953125,910333.25,19196.76953125,7130.734375,19960.912109375,9733.9140625,4109.0869140625,16056.5751953125
ZMB,1,Southern,6923714B34072001548912,GHSL,All_2020_Fixed,2020,4,6,41,2079247.375,3469.01953125,244850.40625,116686.15625,129112.9296875,39875.23828125,642330.375,1089.192138671875,3564.585205078125,9386.5146484375,4452.81005859375,3377.65966796875,14630.37890625
ZMB,1,Lusaka,6923714B17126467226495,GHSL,All_2020_Fixed,2020,0,7,16,3690667,0,0,79250.9765625,144689.65625,57563.59375,1848348.125,0,0,9743.1572265625,4230.05419921875,279.0193786621094,2287.30615234375
ZMB,1,Copperbelt,6923714B61812757118010,GHSL,All_2020_Fixed,2020,0,2,56,2651510.75,0,0,4078.658935546875,6533.32958984375,271920.46875,2169680.75,0,0,4640.6455078125,2212.904541015625,5539.63671875,10764.0166015625
ZMB,1,Northern,6923714B80596734375081,GHSL,All_2020_Fixed,2020,4,5,65,1615896.25,18383.60546875,157437.71875,17597.927734375,19581.904296875,67182.3828125,750046.625,5354.8916015625,6375.60888671875,2721.966064453125,3225.14990234375,4071.82421875,19687.865234375
ZMB,1,Western,6923714B71523451831393,GHSL,All_2020_Fixed,2020,3,5,124,1145815.75,12376.337890625,37148.90625,349492.71875,151922.703125,31521.98046875,415177.71875,7753.3740234375,6945.4287109375,38011.79296875,7997.3291015625,8484.5947265625,25903.349609375
