iso3,adm_level,adm_name,adm_id,source,scenario,pop_year,count_strict,count_nonstrict,count_unknowncat,pop_total,pop_strict,pop_strict10,pop_nonstrict,pop_nonstrict10,pop_unknowncat,pop_unknowncat10,area_strict,area_strict10,area_nonstrict,area_nonstrict10,area_unknowncat,area_unknowncat10
ETH,1,Addis Ababa,75662566B5378229891244,GHSL,All_2020_Fixed,2020,0,0,0,5540143,0,0,0,0,0,0,0,0,0,0,0,0
ETH,1,Afar,75662566B25357223982520,GHSL,All_2020_Fixed,2020,2,6,0,2059847.25,10162.8076171875,92624.0703125,646167.5625,125156.9296875,0,0,3414.2958984375,3036.6123046875,21799.240234375,5863.36669921875,0,0
ETH,1,Amhara,75662566B52684709481520,GHSL,All_2020_Fixed,2020,3,2,1,24542868,17679.431640625,482017,117537.4140625,227263.359375,0,0,3136.2734375,3772.197265625,1258.4912109375,2644.07177734375,0,0
ETH,1,Beneshangul Gumu,75662566B16746670119676,GHSL,All_2020_Fixed,2020,1,1,0,1266535,0,455.87908935546875,17259.59765625,54854.91015625,0,0,0.8716027736663818,378.9208984375,1909.751220703125,2565.6083984375,0,0
ETH,1,Dire Dawa,75662566B22109266514860,GHSL,All_2020_Fixed,2020,0,0,0,523003.46875,0,0,0,0,0,0,0,0,0,0,0,0
ETH,1,Gambela,75662566B92391245038365,GHSL,All_2020_Fixed,2020,1,3,0,638674,10376.6591796875,65516.52734375,99350.9921875,72160.2578125,0,0,4365.51123046875,3467.74169921875,6006.82177734375,2327.56787109375,0,0
ETH,1,Hareri,75662566B51121866066295,GHSL,All_2020_Fixed,2020,1,1,0,287630.53125,0,1551.6181640625,0.019387198612093925,23219.978515625,0,0,0,10.229458808898926,0.14313271641731262,157.41590881347656,0,0
ETH,1,Oromia,75662566B9273833721501,GHSL,All_2020_Fixed,2020,9,9,1,44049728,4028768.25,3277933.5,130229.015625,294214.125,3071.817626953125,86459.9375,56123.2265625,21241.615234375,2763.220947265625,3672.060546875,33.2074089050293,314.8296813964844
ETH,1,SNNPR,75662566B72302855928957,GHSL,All_2020_Fixed,2020,9,8,1,23969874,144404.75,985838.1875,851808.3125,850697.4375,0,21863.39453125,8001.4111328125,11397.8486328125,15308.7109375,10299.5517578125,0,263.7815246582031
ETH,1,Somali,75662566B32417772325798,GHSL,All_2020_Fixed,2020,2,4,0,6905691.5,335863.59375,90729.921875,1038912.3125,383212.25,0,0,15480.5439453125,4012.6025390625,24799.462890625,8199.080078125,0,0
ETH,1,Tigray,75662566B45163836206557,GHSL,All_2020_Fixed,2020,1,0,0,6893317,9612.9228515625,111751.71875,0,0,0,0,1859.74658203125,2037.2806396484375,0,0,0,0
