system:index,adm1_area_km2,adm1_name,adm_level,country_area_km2,country_name,pa_area10km_2000_km2,pa_area10km_2020_km2,pa_area_2000_km2,pa_area_2020_km2,pa_count_2000,pa_count_2020,pop2000_in_pa,pop2000_in_pa10,pop2000_total,pop2020_in_pa,pop2020_in_pa10,pop2020_total,shapeGroup,.geo
1_00000000000000000002_00000000000000000762,124091.60970757036,Pavlodar Region,1,2717921.2860623472,Kazakhstan,4200.520791486204,25153.26026951051,640.4416663254596,7706.196207711621,2,6,4852.404036435626,12914.8314906632,687061.5911846994,102650.74023877816,329562.9592524817,598121.8171931583,KAZ,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000002_00000000000000000763,143951.99764539438,Jambyl Region,1,2717921.2860623472,Kazakhstan,538.4568795774113,60644.00592672562,7.967857737032787,45313.73249909171,2,8,35.84757224906821,4308.6802793379475,858472.6954420214,35423.186497021525,86116.18773526256,924908.7306360198,KAZ,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000002_00000000000000000764,195343.164094415,Kostanay Region,1,2717921.2860623472,Kazakhstan,5528.642033589683,22935.78529339129,1931.5530976171308,8417.473269669747,1,10,1638.752958912868,5946.819804912666,855008.0610045408,2230.415047960545,10309.242568816368,662554.5876632514,KAZ,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000002_00000000000000000765,155190.05495973493,Mangystau Region,1,2717921.2860623472,Kazakhstan,8437.35544426101,30147.641141465036,2322.9264004694164,18670.773905083246,2,5,2348.192444461821,7554.305986018094,282424.27844396024,64166.65134052271,325553.6961989585,677438.6052596885,KAZ,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000002_00000000000000000766,426429.0067255161,Karaganda Region,1,2717921.2860623472,Kazakhstan,11122.791140415424,18657.780058281216,4483.648238667762,5730.207201618233,4,17,7086.649649878883,18995.538182791024,1211877.4766096107,4927.933422493473,19502.917557563364,1115257.1044830692,KAZ,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000002_00000000000000000767,224219.80838375984,Kyzylorda Region,1,2717921.2860623472,Kazakhstan,1413.8484585856686,14367.094194637672,305.5791499028317,7697.44198293092,1,5,146.484999662498,319.3712719483301,512385.6590059059,9918.873188030306,49239.075143824215,701493.5124708114,KAZ,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000002_00000000000000000768,284354.515225258,East Kazakhstan Region,1,2717921.2860623472,Kazakhstan,7667.622397238349,56543.85588414181,1491.181165516298,22466.615057119703,6,18,3198.448704635464,11628.56155925329,1347453.0820617722,80912.7169513459,343732.67110320117,1182440.5765467826,KAZ,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000002_00000000000000000769,299023.1156608757,Aktobe Region,1,2717921.2860623472,Kazakhstan,5335.107565867874,20367.750461809796,2647.8163246520508,14943.015144916988,2,6,989.1320358100114,1922.2839924440466,591695.7728547627,2958.5815953916776,4278.133541495654,772724.0106431126,KAZ,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000002_0000000000000000076a,110744.59658532984,Atyrau Region,1,2717921.2860623472,Kazakhstan,4281.971930827708,4575.635549550502,2559.58074033261,2563.0820135627,3,5,25533.01962551029,35852.9487228219,418736.50509749027,27876.20719921197,61737.45361509352,434264.0741111931,KAZ,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000002_0000000000000000076b,117188.0139561896,South Kazakhstan Region,1,2717921.2860623472,Kazakhstan,3524.745546342186,75368.6382502115,1227.29432387603,55053.281687037816,3,14,10014.10316603321,42951.1877452636,1739767.4989209753,84584.84337796204,371049.03146770713,2734251.74021753,KAZ,"{""type"":""MultiPoint"",""coordinates"":[]}"
