system:index,adm_level,adm_name,country_area_km2,pa_area10km_2000_km2,pa_area10km_2020_km2,pa_area_2000_km2,pa_area_2020_km2,pa_count_2000,pa_count_2020,pop2000_in_pa,pop2000_in_pa10,pop2000_total,pop2020_in_pa,pop2020_in_pa10,pop2020_total,shapeGroup,.geo
2_0000000000000000007b,0,Uzbekistan,448330.71024948347,36187.35941519523,76064.10092861495,12958.851607522494,35472.110955099706,28,46,184573.17341866816,1024291.855046695,2.0707779439885348E7,329505.29628774925,3047324.6709667374,2.8805715142550386E7,UZB,"{""type"":""MultiPoint"",""coordinates"":[]}"
