system:index,adm1_area_km2,adm1_name,adm_level,country_area_km2,country_name,pa_area10km_2000_km2,pa_area10km_2020_km2,pa_area_2000_km2,pa_area_2020_km2,pa_count_2000,pa_count_2020,pop2000_in_pa,pop2000_in_pa10,pop2000_total,pop2020_in_pa,pop2020_in_pa10,pop2020_total,shapeGroup,.geo
1_0000000000000000003c_00000000000000000424,20113.911360416554,Tiaret,1,2309555.8383598663,Algeria,0.0,4743.665446662309,0.0,2382.855695549088,0,1,0.0,0.0,642511.3562164361,4572.839610001565,18859.67577187406,988170.274562745,DZA,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000003c_00000000000000000425,154197.29646282355,Ouargla,1,2309555.8383598663,Algeria,0.0,2861.311644563401,0.0,1039.4200014720338,0,4,0.0,0.0,399970.8239230663,53378.633181793426,238192.73603551742,669135.8327577568,DZA,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000003c_00000000000000000426,6759.435099631333,Saïda,1,2309555.8383598663,Algeria,0.0,1424.7279585921542,0.0,586.1923520156287,0,1,0.0,0.0,248534.73583210714,7229.0523652442835,11954.013328671615,354544.0036640196,DZA,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000003c_00000000000000000427,4540.442872644937,Aïn Defla,1,2309555.8383598663,Algeria,0.0,0.0,0.0,0.0,0,0,0.0,0.0,585581.087062184,0.0,0.0,789969.5216461276,DZA,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000003c_00000000000000000428,431232.87664425414,Adrar,1,2309555.8383598663,Algeria,0.0,5112.0354982462095,0.0,1686.2230590918207,0,2,0.0,0.0,281409.08274327614,98709.87371613551,143808.12954610167,471866.0598758209,DZA,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000003c_00000000000000000429,2384.8722781779747,Aïn Témouchent,1,2309555.8383598663,Algeria,0.0,939.33903968488,0.0,202.1537146281368,0,1,0.0,0.0,286119.5779019702,7838.066379746365,125900.49289274572,376138.6818766179,DZA,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000003c_0000000000000000042a,161143.85911400785,Béchar,1,2309555.8383598663,Algeria,0.0,0.0,0.0,0.0,0,0,0.0,0.0,201250.99558591694,0.0,0.0,290047.69667995005,DZA,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000003c_0000000000000000042b,21516.529955698832,Biskra,1,2309555.8383598663,Algeria,0.0,2769.9954587632133,0.0,1438.1960937966064,0,1,0.0,0.0,516863.0886530076,8850.139783096609,28557.95583325156,867084.2290972096,DZA,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000003c_0000000000000000042c,3936.747813667292,Bordj Bou Arreridj?,1,2309555.8383598663,Algeria,0.0,0.0,0.0,0.0,0,0,0.0,0.0,488822.21085396915,0.0,0.0,639165.6243321352,DZA,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000003c_0000000000000000042d,4065.4790565902895,Chlef,1,2309555.8383598663,Algeria,0.0,0.0,0.0,0.0,0,0,0.0,0.0,758159.1395559844,0.0,0.0,1037986.2369883885,DZA,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000003c_0000000000000000042e,2243.7496963673275,Constantine,1,2309555.8383598663,Algeria,0.0,0.0,0.0,0.0,0,0,0.0,0.0,716190.4342097094,0.0,0.0,1079082.8230035196,DZA,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000003c_0000000000000000042f,2874.852013181821,El Tarf,1,2309555.8383598663,Algeria,1539.0149332541944,1940.5169430387768,779.3105632254012,863.8441487810342,5,12,57948.40043764375,117054.22423997047,311644.4824019318,80754.9610584485,253498.0024325283,419935.13102973404,DZA,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000003c_00000000000000000430,84549.9686028767,Ghardaia,1,2309555.8383598663,Algeria,0.0,1429.265849583068,0.0,197.8169264658203,0,1,0.0,0.0,268669.094459832,24759.33782755211,40580.2180042956,398643.7157674876,DZA,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000003c_00000000000000000431,162088.8197578292,Tindouf,1,2309555.8383598663,Algeria,0.0,0.0,0.0,0.0,0,0,0.0,0.0,26254.146519482063,0.0,0.0,86463.00942976415,DZA,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000003c_00000000000000000432,4131.50745225026,Skikda,1,2309555.8383598663,Algeria,0.0,779.3937295508731,0.0,266.14455124200083,0,1,0.0,0.0,686532.925031339,29527.441317896068,76094.94112911358,913809.0907676402,DZA,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000003c_00000000000000000433,1728.1281868016374,Tipaza,1,2309555.8383598663,Algeria,0.0,0.0,0.0,0.0,0,0,0.0,0.0,441695.03420085856,0.0,0.0,605519.0978592316,DZA,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000003c_00000000000000000434,3209.0283528610175,Tissemsilt,1,2309555.8383598663,Algeria,568.8731071983491,568.8731071983491,44.37147280712931,44.37147280712931,1,1,2354.9780198335648,32370.930946036693,226198.14722885186,1775.8772559016943,36266.732230184476,566310.6083625694,DZA,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000003c_00000000000000000435,9070.14092564427,Tlemcen,1,2309555.8383598663,Algeria,1162.5500876601989,2809.230701021398,87.20942371972598,653.3279628085795,1,3,16851.052444279194,260370.941121744,741886.2282664619,71451.16010575183,425051.34739480633,951639.318142198,DZA,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000003c_00000000000000000436,9378.692647782616,Sidi Bel Abbès,1,2309555.8383598663,Algeria,0.0,1396.348420543317,0.0,683.273872006479,0,1,0.0,0.0,464665.92360098276,584.2873303979617,1229.8012081393194,622654.005627821,DZA,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000003c_00000000000000000437,6664.114405141637,Sétif,1,2309555.8383598663,Algeria,0.0,1984.3507449455713,0.0,285.01743935052656,0,4,0.0,0.0,1157590.235299481,23029.041192233977,467180.18855315057,1522787.3305863852,DZA,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000003c_00000000000000000438,4870.659295693274,Relizane,1,2309555.8383598663,Algeria,0.0,0.0,0.0,0.0,0,0,0.0,0.0,566717.3049088081,0.0,0.0,728897.2577706398,DZA,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000003c_00000000000000000439,6262.834030423594,Oum El Bouaghi,1,2309555.8383598663,Algeria,0.0,2655.4524845684728,0.0,789.0772765364719,0,7,0.0,0.0,463029.6527812748,7609.023159162707,212156.42854852605,668698.7151756047,DZA,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000003c_0000000000000000043a,29766.758694296983,Naâma,1,2309555.8383598663,Algeria,0.0,8447.800245895662,0.0,3337.52574038327,0,4,0.0,0.0,118745.71660467463,71076.89911408456,123694.58569669876,305617.14762923674,DZA,"{""type"":""MultiPoint"",""coordinates"":[]}"
