system:index,adm_level,adm_name,country_area_km2,pa_area10km_2000_km2,pa_area10km_2020_km2,pa_area_2000_km2,pa_area_2020_km2,pa_count_2000,pa_count_2020,pop2000_in_pa,pop2000_in_pa10,pop2000_total,pop2020_in_pa,pop2020_in_pa10,pop2020_total,shapeGroup,.geo
2_00000000000000000076,0,Tanzania,944223.555701569,620827.0042004759,652870.3780252183,343978.2137613783,377179.39303145173,769,842,2423769.70905171,1.7206068370719723E7,2.8080488172865693E7,4703194.753829205,3.2696598381603662E7,4.845119817355759E7,TZA,"{""type"":""MultiPoint"",""coordinates"":[]}"
