iso3,adm_level,adm_name,adm_id,source,scenario,pop_year,count_strict,count_nonstrict,count_unknowncat,pop_total,pop_strict,pop_strict10,pop_nonstrict,pop_nonstrict10,pop_unknowncat,pop_unknowncat10,area_strict,area_strict10,area_nonstrict,area_nonstrict10,area_unknowncat,area_unknowncat10
KEN,1,Turkana,32016919B72266624462344,WP,All_2020_Fixed,2020,4,0,2,1254997.75,7961.041015625,30953.369140625,0,0,0,2524.665771484375,1094.56396484375,1690.777587890625,0,0,0,82.02068328857422
KEN,1,Marsabit,32016919B63496705134089,WP,All_2020_Fixed,2020,3,1,5,363167.40625,4304.11767578125,6275.59375,13945.015625,9417.4345703125,15109.9970703125,50477.59765625,1693.4921875,3348.152587890625,1784.1702880859375,1186.25830078125,1560.1595458984375,2947.609130859375
KEN,1,Mandera,32016919B2031803566233,WP,All_2020_Fixed,2020,1,0,0,2678834,49261.546875,88157.390625,0,0,0,0,876.09051513671875,819.78369140625,0,0,0,0
KEN,1,Wajir,32016919B89873713911655,WP,All_2020_Fixed,2020,0,0,0,1735386,0,0,0,0,0,0,0,0,0,0,0,0
KEN,1,West Pokot,32016919B96045830258165,WP,All_2020_Fixed,2020,2,0,6,751974.8125,2586.713134765625,16518.943359375,0,0,6244.45849609375,136973.734375,85.9346694946289,736.281982421875,0,0,65.60668182373047,698.83245849609375
KEN,1,Samburu,32016919B77230315601578,WP,All_2020_Fixed,2020,3,3,5,331361.53125,3713.31005859375,8980.6923828125,3282.0888671875,75708.640625,27002.02734375,55353.41796875,161.0589141845703,708.570556640625,27.252559661865234,1869.1826171875,2123.204833984375,3790.07666015625
KEN,1,Isiolo,32016919B62684442090944,WP,All_2020_Fixed,2020,5,4,8,183680.84375,4044.4599609375,20653.3828125,758.180419921875,9937.2373046875,467.2464599609375,69217.921875,377.6109924316406,1650.72216796875,89.97066497802734,1041.3900146484375,3.135146379470825,846.41314697265625
KEN,1,Baringo,32016919B50719068904883,WP,All_2020_Fixed,2020,2,1,31,793069.625,1707.199462890625,26207.318359375,230.7037353515625,31413.111328125,62086.27734375,358185.78125,107.1894302368164,688.5953369140625,3.9582133293151855,397.0907287597656,555.310791015625,2787.02587890625
KEN,1,Elgeyo-Marakwet,32016919B59887050611600,WP,All_2020_Fixed,2020,0,1,22,551581.125,0,0,3242.468017578125,92971.2109375,159634.921875,291208.3125,0,0,61.75938415527344,458.8258361816406,900.22808837890625,1554.290771484375
KEN,1,Trans Nzoia,32016919B1149170155930,WP,All_2020_Fixed,2020,1,0,9,1209404,6445.17333984375,138250.09375,0,0,20802.048828125,636679.4375,146.73110961914062,496.63812255859375,0,0,34.295074462890625,876.52880859375
KEN,1,Bungoma,32016919B68325359473156,WP,All_2020_Fixed,2020,1,0,6,1810468.375,242.78646850585938,576.7777099609375,0,0,58858.78515625,646493,11.266340255737305,264.4881591796875,0,0,457.82196044921875,858.17315673828125
KEN,1,Garissa,32016919B57902629823981,WP,All_2020_Fixed,2020,2,3,2,1627623.875,16974.84765625,53356.453125,49910.8203125,54766.4375,3479.257568359375,3898.281494140625,137.8433380126953,903.38372802734375,1539.3165283203125,1835.470703125,1263.1962890625,806.613037109375
KEN,1,Uasin Gishu,32016919B81086936948851,WP,All_2020_Fixed,2020,0,1,20,1343939.5,0,0,0,2400.58740234375,44376.98046875,754899.9375,0,0,0,6.892551898956299,268.4596252441406,1672.488525390625
KEN,1,Kakamega,32016919B72187572718143,WP,All_2020_Fixed,2020,0,0,10,2189104,0,0,0,0,68999.3203125,922629.25,0,0,0,0,250.4458770751953,1296.2742919921875
KEN,1,Laikipia,32016919B40191501607276,WP,All_2020_Fixed,2020,3,1,28,571560.5,296.215576171875,138098.03125,2286.324951171875,4329.84619140625,90300.4765625,271319.4375,0.8046837449073792,532.9600830078125,163.698974609375,448.3047180175781,1840.38037109375,4583.212890625
KEN,1,Busia,32016919B17784979587790,WP,All_2020_Fixed,2020,0,0,3,962456.6875,0,0,0,0,1468.5091552734375,124345.4296875,0,0,0,0,3.185960531234741,352.9689636230469
KEN,1,Meru,32016919B42702125036935,WP,All_2020_Fixed,2020,5,2,17,1692039.25,24102.703125,905546.8125,0,0,48123.4765625,592639.8125,1567.2921142578125,2633.921875,0,0,576.510498046875,1626.7928466796875
KEN,1,Nandi,32016919B10848562282373,WP,All_2020_Fixed,2020,0,1,13,1131163,0,0,0,91.74457550048828,177459.140625,832364.3125,0,0,0,0.06785978376865387,495.8797912597656,1987.702392578125
KEN,1,Siaya,32016919B12007380424127,WP,All_2020_Fixed,2020,1,0,2,1066173.375,0,3597.885986328125,0,0,4684.51806640625,151771.3125,0,82.63226318359375,0,0,41.21171569824219,494.19952392578125
KEN,1,Nakuru,32016919B58088177642376,WP,All_2020_Fixed,2020,4,0,28,2358654,14325.2802734375,929065.75,0,0,329773.84375,1002283.875,310.7051086425781,1926.052978515625,0,0,1470.1787109375,3093.70361328125
