iso3,adm_level,adm_name,adm_id,source,scenario,pop_year,count_strict,count_nonstrict,count_unknowncat,pop_total,pop_strict,pop_strict10,pop_nonstrict,pop_nonstrict10,pop_unknowncat,pop_unknowncat10,area_strict,area_strict10,area_nonstrict,area_nonstrict10,area_unknowncat,area_unknowncat10
LAO,1,Xaignabouli,31783359B80437097027275,WP,All_2020_Fixed,2020,0,1,0,397534.875,0,0,8499.935546875,51024.24609375,0,0,0,0,1762.929931640625,1474.7142333984375,0,0
LAO,1,Attapeu,31783359B8999899719232,WP,All_2020_Fixed,2020,0,3,0,152372.484375,0,0,10988.802734375,22581.322265625,0,0,0,0,2157.921630859375,1980.7239990234375,0,0
LAO,1,Bokeo,31783359B18099798035754,WP,All_2020_Fixed,2020,0,1,0,192574.28125,0,0,6770.43115234375,18917.138671875,0,0,0,0,988.98907470703125,1257.449951171875,0,0
LAO,1,Bolikhamsai,31783359B52686694059818,WP,All_2020_Fixed,2020,1,3,2,385066.28125,1244.72998046875,53080.33984375,8167.41748046875,87864.8828125,499.55328369140625,5969.4931640625,548.55377197265625,1007.1073608398438,2673.106201171875,2732.96875,131.69459533691406,927.78643798828125
LAO,1,Champasak,31783359B26227132251916,WP,All_2020_Fixed,2020,0,3,0,751031.1875,0,0,16272.7109375,262073.4375,0,0,0,0,3378.029052734375,2923.277587890625,0,0
LAO,1,Houaphan,31783359B1064119540000,WP,All_2020_Fixed,2020,1,2,0,324208.15625,21381.361328125,25292.306640625,6696.49755859375,52801.37109375,0,0,3893.783203125,1950.95947265625,698.68170166015625,2753.79345703125,0,0
LAO,1,Khammouane,31783359B32687543126582,WP,All_2020_Fixed,2020,2,3,1,440477.375,14718.72265625,44854.46484375,33679.00390625,92433.046875,723.33453369140625,1864.624755859375,4559.76416015625,2431.591552734375,1905.839599609375,2377.14501953125,443.00836181640625,133.41024780273438
LAO,1,Luang Namtha,31783359B96178998933928,WP,All_2020_Fixed,2020,0,2,0,206450.796875,0,0,14500.1044921875,115546.796875,0,0,0,0,2648.611572265625,3173.0087890625,0,0
LAO,1,Luang Prabang,31783359B8337285946490,WP,All_2020_Fixed,2020,1,1,0,473309.78125,2255.02978515625,16080.826171875,74.46955108642578,14628.23046875,0,0,793.42388916015625,1477.5357666015625,2.293344497680664,589.87615966796875,0,0
LAO,1,Oudomxay,31783359B43569910510083,WP,All_2020_Fixed,2020,0,2,0,371909.90625,0,0,18223.1328125,81309.953125,0,0,0,0,879.6900634765625,1160.7183837890625,0,0
LAO,1,Phongsaly,31783359B48269776417908,WP,All_2020_Fixed,2020,0,2,0,192067.5,0,0,3705.333740234375,11340.3037109375,0,0,0,0,1815.1883544921875,1853.0927734375,0,0
LAO,1,Salavan,31783359B10266600227606,WP,All_2020_Fixed,2020,0,5,0,453658.21875,0,0,12248.0419921875,214179.359375,0,0,0,0,2590.4873046875,3285.7841796875,0,0
LAO,1,Savannakhet,31783359B41032705110141,WP,All_2020_Fixed,2020,0,5,1,998483.4375,0,0,70118.4375,245963.875,0.3759568929672241,1851.0113525390625,0,0,4810.89892578125,6467.623046875,0.37489333748817444,428.88653564453125
LAO,1,Vientiane Capital,31783359B97264007138888,WP,All_2020_Fixed,2020,0,2,0,992657.8125,0,0,4443.3759765625,170446.28125,0,0,0,0,616.754638671875,1174.6396484375,0,0
LAO,1,Vientiane,31783359B43191608929261,WP,All_2020_Fixed,2020,0,2,0,418043.90625,0,0,6309.27490234375,107274.1796875,0,0,0,0,602.64898681640625,1222.9039306640625,0,0
LAO,1,Xaisomboun,31783359B37921942896223,WP,All_2020_Fixed,2020,0,1,0,89576.59375,0,0,1514.856201171875,15905.974609375,0,0,0,0,206.80984497070312,773.9215087890625,0,0
LAO,1,Xekong,31783359B64397225362620,WP,All_2020_Fixed,2020,0,2,0,139059.015625,0,0,1496.73388671875,4154.2236328125,0,0,0,0,892.58599853515625,1328.3494873046875,0,0
LAO,1,Xiangkhouang,31783359B28405124024719,WP,All_2020_Fixed,2020,1,1,1,285773.09375,1180.5234375,2516.596923828125,21471.599609375,21532.0703125,1747.26513671875,8179.4736328125,110.8360595703125,385.9141540527344,1471.4849853515625,930.41510009765625,526.40771484375,1008.0051879882812
