system:index,adm1_area_km2,adm1_name,adm_level,country_area_km2,country_name,pa_area10km_2000_km2,pa_area10km_2020_km2,pa_area_2000_km2,pa_area_2020_km2,pa_count_2000,pa_count_2020,pop2000_in_pa,pop2000_in_pa10,pop2000_total,pop2020_in_pa,pop2020_in_pa10,pop2020_total,shapeGroup,.geo
1_00000000000000000037_0000000000000000017c,40.77750520792744,Abyei PCA,1,1853169.8839430003,Sudan,0.0,0.0,0.0,0.0,0,0,0.0,0.0,24.713973243651438,0.0,0.0,27.090666193423758,SDN,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000037_0000000000000000017d,27226.749018429447,Gezira,1,1853169.8839430003,Sudan,0.0,0.0,0.0,0.0,0,0,0.0,0.0,3216743.8927421053,0.0,0.0,4725086.584530244,SDN,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000037_0000000000000000017e,38013.77061005157,Blue Nile,1,1853169.8839430003,Sudan,788.8694227978827,788.8694227978826,68.74078787211448,68.7407878721145,1,1,3.4920720532536507,18.698927119374275,668664.4163197591,258.09975712932646,274.1826238669455,1286986.5133769952,SDN,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000037_0000000000000000017f,31148.605887653735,Central Darfur,1,1853169.8839430003,Sudan,0.0,0.0,0.0,0.0,0,0,0.0,0.0,598533.276050104,0.0,0.0,645110.1810811451,SDN,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000037_00000000000000000180,50866.259765498566,East Darfur,1,1853169.8839430003,Sudan,0.0,0.0,0.0,0.0,0,0,0.0,0.0,947773.6470262038,0.0,0.0,2266395.085900287,SDN,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000037_00000000000000000181,59790.16913129665,Gedaref,1,1853169.8839430003,Sudan,4121.077965289627,4121.077965289627,2584.1571450647375,2584.157145064738,1,1,16510.978478358513,55476.24722182114,1301429.1220921143,30731.535416921564,78339.19173871842,1629500.6734272751,SDN,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000037_00000000000000000182,48979.07541198956,Kassala,1,1853169.8839430003,Sudan,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1321671.3280598805,0.0,0.0,2144347.6056900434,SDN,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000037_00000000000000000183,21290.318016135705,Khartoum,1,1853169.8839430003,Sudan,0.0,0.0,0.0,0.0,0,0,0.0,0.0,4421308.5880867215,0.0,0.0,7372754.798895851,SDN,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000037_00000000000000000184,318406.84659520525,North Darfur,1,1853169.8839430003,Sudan,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1610231.0368723217,0.0,0.0,3609327.698739317,SDN,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000037_00000000000000000185,186843.99585600247,North Kordofan,1,1853169.8839430003,Sudan,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1701479.3139752494,0.0,0.0,2962618.2937117624,SDN,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000037_00000000000000000186,365236.4729292151,Northern,1,1853169.8839430003,Sudan,0.0,967.4332040822682,0.0,181.3399788352516,0,1,0.0,0.0,613066.4007258979,10.453601752555764,-1800.4248085116087,947491.8012075652,SDN,"{""type"":""MultiPoint"",""coordinates"":[]}"
