system:index,adm1_area_km2,adm1_name,adm_level,country_area_km2,country_name,pa_area10km_2000_km2,pa_area10km_2020_km2,pa_area_2000_km2,pa_area_2020_km2,pa_count_2000,pa_count_2020,pop2000_in_pa,pop2000_in_pa10,pop2000_total,pop2020_in_pa,pop2020_in_pa10,pop2020_total,shapeGroup,.geo
1_00000000000000000033_0000000000000000013b,34233.88605137291,Hiiraan,1,635942.952432274,Somalia,0.0,0.0,0.0,0.0,0,0,0.0,0.0,380089.35146784974,0.0,0.0,574453.6762778722,SOM,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000033_0000000000000000013c,54116.08154798745,Sanaag,1,635942.952432274,Somalia,0.0,0.0,0.0,0.0,0,0,0.0,0.0,313485.80155004235,0.0,0.0,517158.7720041334,SOM,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000033_0000000000000000013d,208.94574667338748,Banadir,1,635942.952432274,Somalia,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1063935.964012824,0.0,0.0,3229142.7237461857,SOM,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000033_0000000000000000013e,34249.06126443303,Togdheer,1,635942.952432274,Somalia,0.0,0.0,0.0,0.0,0,0,0.0,0.0,462455.6918201876,0.0,0.0,737813.0923753721,SOM,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000033_0000000000000000013f,25781.6375920571,Bakool,1,635942.952432274,Somalia,0.0,0.0,0.0,0.0,0,0,0.0,0.0,349909.5102698817,0.0,0.0,514123.80422679905,SOM,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000033_00000000000000000140,45313.020324020676,Gedo,1,635942.952432274,Somalia,0.0,0.0,0.0,0.0,0,0,0.0,0.0,374829.5515253413,0.0,0.0,541988.4870334178,SOM,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000033_00000000000000000141,18575.22669050077,Middle Shebelle,1,635942.952432274,Somalia,0.0,0.0,0.0,0.0,0,0,0.0,0.0,595340.2718574927,0.0,0.0,1120014.4929478653,SOM,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000033_00000000000000000142,28205.840763819226,Woqooyi Galbeed,1,635942.952432274,Somalia,0.0,0.0,0.0,0.0,0,0,0.0,0.0,886438.1445557058,0.0,0.0,1854748.4782646236,SOM,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000033_00000000000000000143,37458.30429204015,Sool,1,635942.952432274,Somalia,0.0,0.0,0.0,0.0,0,0,0.0,0.0,170014.5364691701,0.0,0.0,247236.62388216075,SOM,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000033_00000000000000000144,27597.793037086012,Nugaal,1,635942.952432274,Somalia,0.0,0.0,0.0,0.0,0,0,0.0,0.0,143242.3692650089,0.0,0.0,207874.38765167404,SOM,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000033_00000000000000000145,58813.41803266826,Mudug,1,635942.952432274,Somalia,0.0,0.0,0.0,0.0,0,0,0.0,0.0,401212.4395571504,0.0,0.0,583224.2617133382,SOM,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000033_00000000000000000146,18858.546931953162,Middle Juba,1,635942.952432274,Somalia,0.0,0.0,0.0,0.0,0,0,0.0,0.0,273688.5950375951,0.0,0.0,397228.54276251653,SOM,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000033_00000000000000000147,25767.46990406414,Lower Shebelle,1,635942.952432274,Somalia,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1007302.3151472698,0.0,0.0,2465153.9235209636,SOM,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000033_00000000000000000148,48248.44279446782,Lower Juba,1,635942.952432274,Somalia,645.1682736779783,955.9420173726407,14.281346417509178,22.647940888526335,1,3,9.070540952682494,14180.753041921584,451100.6232673165,1037.5964298316662,27990.918833107982,870953.7141964978,SOM,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000033_00000000000000000149,49743.89952707899,Galgaduud,1,635942.952432274,Somalia,0.0,0.0,0.0,0.0,0,0,0.0,0.0,382735.2259452766,0.0,0.0,555151.9824030362,SOM,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000033_0000000000000000014a,44134.055629059745,Bay,1,635942.952432274,Somalia,0.0,0.0,0.0,0.0,0,0,0.0,0.0,711100.4721670324,0.0,0.0,1032101.7330294198,SOM,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000033_0000000000000000014b,68491.63405665632,Bari,1,635942.952432274,Somalia,0.0,0.0,0.0,0.0,0,0,0.0,0.0,431197.9205707324,0.0,0.0,630362.9578246869,SOM,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000033_0000000000000000014c,15837.322175669953,Awdal,1,635942.952432274,Somalia,0.0,551.9265791668213,0.0,54.16126173458973,0,1,0.0,0.0,345131.8995530554,190.08344612612444,882.8915743196712,506076.9820528578,SOM,"{""type"":""MultiPoint"",""coordinates"":[]}"
