system:index,adm_level,adm_name,country_area_km2,pa_area10km_2000_km2,pa_area10km_2020_km2,pa_area_2000_km2,pa_area_2020_km2,pa_count_2000,pa_count_2020,pop2000_in_pa,pop2000_in_pa10,pop2000_total,pop2020_in_pa,pop2020_in_pa10,pop2020_total,shapeGroup,.geo
2_00000000000000000054,0,Central African Rep,622761.3816565939,135829.6048717044,136161.66295637505,87226.58312905068,87284.0548093223,23,27,21279.096892527297,742770.8060950827,3750682.8278216114,31962.141154285557,1134041.4741955402,5329475.473517404,CAF,"{""type"":""MultiPoint"",""coordinates"":[]}"
