system:index,adm1_area_km2,adm1_name,adm_level,country_area_km2,country_name,pa_area10km_2000_km2,pa_area10km_2020_km2,pa_area_2000_km2,pa_area_2020_km2,pa_count_2000,pa_count_2020,pop2000_in_pa,pop2000_in_pa10,pop2000_total,pop2020_in_pa,pop2020_in_pa10,pop2020_total,shapeGroup,.geo
1_00000000000000000030_00000000000000000123,533.5624459287257,Dakar,1,197014.27485007962,Senegal,0.0,414.1526909671911,0.0,8.638651646231601,0,3,0.0,0.0,2206258.4745198656,53901.80794955602,3486666.4255085513,3558226.93731812,SEN,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000030_00000000000000000124,4879.9993573626425,Diourbel,1,197014.27485007962,Senegal,350.6901448583451,350.6901448583451,77.43657609796632,77.43657609796632,1,1,134.56129472702742,7129.164738058394,1086441.7915064022,258.72712850384414,10715.836856013706,1861362.873119603,SEN,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000030_00000000000000000125,6822.313946810496,Fatick,1,197014.27485007962,Senegal,4831.579231269288,4831.579231269287,2422.696995178264,2425.560289686076,10,15,139944.2927208677,376076.8161792853,511303.5395797755,199347.468646283,616555.6108775643,879894.557953034,SEN,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000030_00000000000000000126,11090.720466549375,Kaffrine,1,197014.27485007962,Senegal,9026.104764853884,9026.104764853884,2462.9045610947246,2462.9045610947246,13,13,10020.837298314595,319829.30346058815,408510.59314119135,19036.545173899434,536409.6460955123,700948.9284089972,SEN,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000030_00000000000000000127,5282.4001872937015,Kaolack,1,197014.27485007962,Senegal,1901.5284348857265,1901.5284348857267,96.52064594071271,96.52064594071271,8,8,775.7431093710237,150727.72748201265,688935.376466859,1265.5127377647323,258588.12934896958,1182883.9383288797,SEN,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000030_00000000000000000128,13821.892721890663,Kolda,1,197014.27485007962,Senegal,10634.416402880832,10634.416402880834,2633.41088497194,2633.5513227607153,16,17,17929.48897845312,366775.95382271986,477975.9780759609,37358.880702971925,639286.0508629502,821088.3573449997,SEN,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000030_00000000000000000129,25738.550210276226,Louga,1,197014.27485007962,Senegal,16711.139477476416,16711.139477476416,8261.750320438076,8261.750320438076,14,15,43402.94975384434,206554.71704890646,631898.1551643108,70824.83299301133,360849.6819827248,1086433.6691080313,SEN,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000030_0000000000000000012a,28930.6507327828,Matam,1,197014.27485007962,Senegal,19019.67473565002,19019.67473565003,14151.750335234683,14151.750335234687,11,11,29877.562824256493,123290.28506570775,419026.5400872992,47166.42366876124,201474.80331676698,712887.7836102484,SEN,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000030_0000000000000000012b,19030.962554480484,Saint Louis,1,197014.27485007962,Senegal,12907.835971427725,13054.693435975556,5079.946928116249,5083.057522789099,19,21,21225.964415394883,372545.47051094694,643660.5404407426,37240.457762086095,670918.5788087317,1104692.5612892252,SEN,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000030_0000000000000000012c,7355.339888080641,Sedhiou,1,197014.27485007962,Senegal,4144.105341410172,4229.52511035925,704.8699430947955,726.7042414964272,8,10,1336.343242107573,217679.87640692547,327667.17925174395,4327.159305320067,375768.41963817406,562850.785966713,SEN,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000030_0000000000000000012d,42796.67431481565,Tambacounda,1,197014.27485007962,Senegal,22920.70199424928,22920.701994249288,10005.453097399395,10006.773771989236,19,20,12251.612073210907,314624.74311578664,502804.5355240923,23569.910763691016,538817.369451509,862999.6349637024,SEN,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000030_0000000000000000012e,6598.681093975696,Thies,1,197014.27485007962,Senegal,3299.3111798537343,3379.3471175168374,338.6567453073319,358.33188424436366,7,14,21203.555981054407,1017468.0044877994,1280102.834088873,74649.85319768768,1789488.147289103,2200010.4557257565,SEN,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000030_0000000000000000012f,7149.450878652468,Ziguinchor,1,197014.27485007962,Senegal,5493.99674308255,6966.794305680648,810.0506202167289,2691.3339897993574,17,22,2120.5171678935635,342527.08005332324,394223.21158557717,100404.29988202968,671712.925540464,677138.1933551666,SEN,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000030_00000000000000000130,17048.880677991998,Kedougou,1,197014.27485007962,Senegal,5159.022509858577,5661.784761516581,3240.2141574257275,3286.432093516827,2,3,264.45572516338206,12364.699615202764,111413.009749416,891.4807979555326,28749.92922852349,192769.4016518342,SEN,"{""type"":""MultiPoint"",""coordinates"":[]}"
