system:index,adm1_area_km2,adm1_name,adm_level,country_area_km2,country_name,pa_area10km_2000_km2,pa_area10km_2020_km2,pa_area_2000_km2,pa_area_2020_km2,pa_count_2000,pa_count_2020,pop2000_in_pa,pop2000_in_pa10,pop2000_total,pop2020_in_pa,pop2020_in_pa10,pop2020_total,shapeGroup,.geo
1_00000000000000000076_000000000000000001eb,12478.225396220047,Kilimanjaro,1,944223.555701569,Tanzania,10145.915997812484,10337.05413634079,4271.736106047081,4421.693796048171,29,31,25973.56579762032,1238072.8699467955,1355604.8332550218,45464.77964065693,1843674.8670137392,2023121.3549035124,TZA,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000076_000000000000000001ec,31092.79598307562,Mara,1,944223.555701569,Tanzania,14389.772004306506,14958.46368098334,9622.093713860655,10263.803966374382,11,12,20758.95686076915,521560.8171708933,1359220.2762690822,61869.90342711142,979196.0687159178,2341404.587554151,TZA,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000076_000000000000000001ed,47157.65474128163,Manyara,1,944223.555701569,Tanzania,33071.69866707698,34551.38254498759,24462.052199881477,26382.122444085886,18,21,81384.09265338897,529247.0175529174,1057288.7755684308,213534.8900933619,1197055.9158912313,2088794.1161796076,TZA,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000076_000000000000000001ee,39010.686034632876,Arusha,1,944223.555701569,Tanzania,34425.23086166537,35582.90286147,26258.693089948592,27699.418783133406,36,39,222078.9082403454,1184822.3125303786,1291318.92668062,494085.24433265167,2119877.0642607724,2303716.2738753683,TZA,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000076_000000000000000001ef,36576.02929050902,Kagera,1,944223.555701569,Tanzania,8696.49931767899,15508.280739551094,2122.4526941544514,6703.822546983999,17,22,26914.187902706653,687249.6439633376,2022376.9223833054,46076.62559680951,1378684.538571186,3148991.0209082034,TZA,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000076_000000000000000001f0,61668.35667736141,Mbeya,1,944223.555701569,Tanzania,46550.531738772224,46665.6920875959,26019.933582623824,26306.81831334732,51,54,53899.751012488654,1403861.7829132397,2078300.53664525,115248.78915776093,2544112.8481840515,3740811.3983550826,TZA,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000076_000000000000000001f1,50671.141566031794,Singida,1,944223.555701569,Tanzania,25268.625199618506,25268.6251996185,21864.39772855399,21864.397728553977,11,13,62355.13394111252,100112.89026363181,1100827.9842746793,146460.82714080866,220352.06168890765,1858156.874805424,TZA,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000076_000000000000000001f2,17764.296938639553,Mtwara,1,944223.555701569,Tanzania,9800.685215607933,9800.685215607939,1455.9808823614148,1455.9808823614148,37,37,39427.6204174327,689912.8126197607,1163528.3944822277,50478.055550478595,958192.1032287162,1587876.78474712,TZA,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000076_000000000000000001f3,35264.10174650788,Iringa,1,944223.555701569,Tanzania,22745.01364174369,26217.28989299584,10984.964116407393,13991.960448697124,27,30,18746.421401823034,557310.0902527015,859155.8562825781,24184.50937561212,850264.029113519,1153596.1816743123,TZA,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000076_000000000000000001f4,1629.126775585049,Dar es Salaam,1,944223.555701569,Tanzania,1266.483564220256,1266.483564220256,25.578958401520378,25.578958401520378,13,13,9857.291691911541,2290988.6820223727,2391323.7841355572,31938.167124459404,6722004.292289464,7062072.031001637,TZA,"{""type"":""MultiPoint"",""coordinates"":[]}"
