system:index,adm_level,adm_name,country_area_km2,pa_area10km_2000_km2,pa_area10km_2020_km2,pa_area_2000_km2,pa_area_2020_km2,pa_count_2000,pa_count_2020,pop2000_in_pa,pop2000_in_pa10,pop2000_total,pop2020_in_pa,pop2020_in_pa10,pop2020_total,shapeGroup,.geo
2_00000000000000000052,0,Cote d'Ivoire,323142.5557920151,224513.88258464017,226242.79705154727,69491.41915111517,70268.28221421878,253,262,855778.2278894217,1.170385896035175E7,1.6792380422622807E7,1504315.760767794,1.918418498475846E7,2.680441325192787E7,CIV,"{""type"":""MultiPoint"",""coordinates"":[]}"
