system:index,adm1_area_km2,adm1_name,adm_level,country_area_km2,country_name,pa_area10km_2000_km2,pa_area10km_2020_km2,pa_area_2000_km2,pa_area_2020_km2,pa_count_2000,pa_count_2020,pop2000_in_pa,pop2000_in_pa10,pop2000_total,pop2020_in_pa,pop2020_in_pa10,pop2020_total,shapeGroup,.geo
1_00000000000000000081_000000000000000002e5,25529.310176081766,Kherson Oblast,1,595981.2950577511,Ukraine,17979.49129945239,17979.491299452395,3950.167588792543,3950.1675887925426,39,39,-593032.271362915,392881.23216289043,518908.25437786966,-603206.8624863394,252149.57110010425,355805.6025737361,UKR,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000081_000000000000000002e6,20081.247846263985,Volyn Oblast,1,595981.2950577511,Ukraine,19589.70220092966,19589.702200929656,3249.516776533368,3259.792754163463,233,238,49317.553141753524,1045585.4916599825,1051803.4345771847,48243.556243608306,1008555.0777741928,1014398.8178817175,UKR,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000081_000000000000000002e7,20034.57587382615,Rivne Oblast,1,595981.2950577511,Ukraine,15794.022628565275,15794.041383449065,3432.4812192429326,3452.1244733424464,70,80,9845.347821737063,1033160.3007053063,1195298.05606541,9929.109202019385,1005084.6650687847,1161677.7265036777,UKR,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000081_000000000000000002e8,29782.27995812826,Zhytomyr Oblast,1,595981.2950577511,Ukraine,19519.7411951821,19520.61507611324,5529.988824226916,5530.08710921506,29,30,12101.029233369027,965673.5813963468,1401757.3703484982,11832.510278708249,844030.7709749652,1206189.3757944922,UKR,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000081_000000000000000002e9,28136.889056528256,Kyiv Oblast,1,595981.2950577511,Ukraine,21064.916179093372,21070.3332371715,5293.143940822614,5314.203794593088,57,59,27051.88151909902,1611102.3535921585,1859986.3614445901,29274.24127307191,1497726.700164225,1707022.3264412326,UKR,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000081_000000000000000002ea,31804.05531898178,Chernihiv Oblast,1,595981.2950577511,Ukraine,31145.462809958084,31145.46280995808,8463.420414209715,8475.18553528796,325,327,42546.79988023531,1264638.7920794878,1266549.7875496442,31250.8665402687,991502.6632099833,992899.0012941207,UKR,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000081_000000000000000002eb,23736.355904027834,Sumy Oblast,1,595981.2950577511,Ukraine,22506.464902208132,22506.464902208132,7531.185275993028,7531.219656309948,89,90,66110.84745329861,1306838.3888865793,1314030.0328817184,53871.51792326982,1053249.0369146708,1059070.8033824337,UKR,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000081_000000000000000002ec,31335.112766805665,Kharkiv Oblast,1,595981.2950577511,Ukraine,22935.447651678693,22935.447651678707,4489.063008086104,4489.063008086102,74,74,34736.84926095695,2669593.8658255246,2939780.4904634263,33467.610776865055,2424106.6276348475,2651328.7110581053,UKR,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000081_000000000000000002ed,26582.476300592105,Luhansk Oblast,1,595981.2950577511,Ukraine,26092.29258120138,26092.29258120137,9536.281050417743,9536.281050417745,36,36,92113.30798571272,2559512.4968087617,2562265.5669349097,80194.78775397052,2093806.809876112,2095875.3677388951,UKR,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000081_000000000000000002ee,26453.91844047669,Donetsk Oblast,1,595981.2950577511,Ukraine,20246.155636348023,20246.155636348023,3481.703665165254,3481.703665165253,48,48,35563.66998552619,3726984.8800315615,4886599.618825233,32020.521565715775,3125600.6898974995,4131522.352688679,UKR,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000081_000000000000000002ef,27017.959176609806,Zaporizhia Oblast,1,595981.2950577511,Ukraine,20681.72250846988,20681.722508469873,2469.6944069003553,2469.7147147646137,87,89,30401.9811743285,1853143.8115064888,1939204.8726044244,29870.886234239355,1637532.6270617626,1709552.6570949722,UKR,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000081_000000000000000002f0,21756.353754047996,Lviv Oblast,1,595981.2950577511,Ukraine,19676.214133806454,19687.64298772453,4490.446739956102,4491.048046466954,118,131,78240.39327384127,2587550.640958448,2645806.01910429,76563.53163737204,2425380.7151900567,2474869.45267367,UKR,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000081_000000000000000002f1,13872.563988323247,Ivano-Frankivsk Oblast,1,595981.2950577511,Ukraine,12060.466143042218,12060.46614304222,3350.0670981077865,3351.2330993575374,51,54,56304.91820349398,1338139.6311696917,1436657.8577501026,60326.26356578963,1288601.8976480458,1383284.9433994612,UKR,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000081_000000000000000002f2,12745.017034698434,Zakarpattia Oblast,1,595981.2950577511,Ukraine,12230.938858084726,12503.115270497101,5006.467091674592,5047.909986259616,62,85,39059.73428053604,1138582.7372174032,1273072.8638682917,42321.301830905424,1256848.2234453908,1258372.0997576693,UKR,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000081_000000000000000002f3,13789.747239295697,Ternopil Oblast,1,595981.2950577511,Ukraine,11002.93924734439,11002.939247344391,1668.0826912384568,1668.0826912384566,67,67,79870.32997176515,1050371.9448052049,1168731.0734695755,75503.43254839792,944108.4109690448,1051140.9205217117,UKR,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000081_000000000000000002f4,8084.540705398688,Chernivtsi Oblast,1,595981.2950577511,Ukraine,6863.86888594453,6911.7470202858785,1173.7880950499418,1174.5230540059815,51,53,5695.780705431295,861035.4816858403,904220.2099771731,6171.023491923281,832444.0781141983,873059.3164938786,UKR,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000081_000000000000000002f5,32521.631729242392,Odessa Oblast,1,595981.2950577511,Ukraine,27634.9452362593,27634.945236259293,4110.518095575239,4112.856449226819,51,58,18734.505042802415,1717007.120021417,2443303.004054129,14565.89265190219,1571709.8000511203,2315936.5522119105,UKR,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000081_000000000000000002f6,23741.873494064097,Mykolaiv Oblast,1,595981.2950577511,Ukraine,18855.25722149215,18855.257221492153,2912.5459001583395,2912.545900158339,44,44,36636.81573952964,1206595.3100256484,1274333.1514607086,37652.164021472236,1076181.9400990324,1132246.6268911944,UKR,"{""type"":""MultiPoint"",""coordinates"":[]}"
