system:index,adm1_area_km2,adm1_name,adm_level,country_area_km2,country_name,pa_area10km_2000_km2,pa_area10km_2020_km2,pa_area_2000_km2,pa_area_2020_km2,pa_count_2000,pa_count_2020,pop2000_in_pa,pop2000_in_pa10,pop2000_total,pop2020_in_pa,pop2020_in_pa10,pop2020_total,shapeGroup,.geo
1_00010000000000000033_0000000000000000070c,5562.996123509807,Bali,1,1891602.2687524275,Indonesia,2676.1484248911574,2869.913161720901,217.80510420865724,221.03362511737356,7,8,10869.57557233921,1512375.8647494868,3276488.646604905,16251.479117561064,2398607.048854164,4569785.823140777,IDN,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00010000000000000033_0000000000000000070d,19215.036794503467,West Nusa Tenggara,1,1891602.2687524275,Indonesia,8451.564176884904,8781.980252791853,1715.1928636963037,1738.7965910582705,19,24,2399.7971444464856,1786381.5768239652,3923598.21408259,4949.956475799356,2413409.5968198907,4960220.53929332,IDN,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00010000000000000033_0000000000000000070e,9299.415817081843,Banten,1,1891602.2687524275,Indonesia,3713.853600997507,3713.853600997507,1007.6614761450489,1007.6614761450488,7,7,9678.653536763686,1188415.7047406805,8569640.837809185,13799.531038593159,1591272.5375208505,1.3454776610803254E7,IDN,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00010000000000000033_0000000000000000070f,33689.21931977826,Central Java,1,1891602.2687524275,Indonesia,9105.428378720806,9272.335749648004,157.0692809294651,162.69099153521725,36,41,3163.8081223165946,7312337.982989923,3.2286335601345234E7,4287.3053575735685,7948884.266494437,3.25237001479472E7,IDN,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00010000000000000033_00000000000000000710,37691.137692215816,West Java,1,1891602.2687524275,Indonesia,15918.220551247918,16536.234450043186,1852.015108242488,1865.987765199903,52,54,24799.328295543546,1.970948721461207E7,3.793519518682372E7,66009.35699484475,2.607028654659324E7,5.158596651205053E7,IDN,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00010000000000000033_00000000000000000711,153913.04701991085,Central Kalimantan,1,1891602.2687524275,Indonesia,37937.860087594665,37939.080154497984,16079.112300031436,16081.373554879327,16,17,20372.788850694447,552682.6804394806,1877230.949534827,34680.42439328822,758013.4148504336,2582019.4857289223,IDN,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00010000000000000033_00000000000000000712,37155.65176342896,South Kalimantan,1,1891602.2687524275,Indonesia,11674.528292807772,11748.759854758015,2074.494596947251,2074.8862585245797,12,13,8717.703262681607,1317314.7727747853,3023295.5320209605,16283.629392077948,1816971.7543417476,4134124.0549147846,IDN,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00010000000000000033_00000000000000000713,146946.40349428082,West Kalimantan,1,1891602.2687524275,Indonesia,30477.6804871845,30606.293712018443,14461.015354785031,14465.504005454563,21,23,13399.391418550536,605246.2068041033,3915776.128005318,16177.885487166359,726481.248595521,4970655.668276149,IDN,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00010000000000000033_00000000000000000714,59897.528859219965,Central Sulawesi,1,1891602.2687524275,Indonesia,23689.087216462343,28285.09640308908,6690.211955059067,6747.373338868722,24,27,4718.050407894925,957053.3388174074,1943918.8146894465,29761.906374706326,1757079.210566494,2841795.7416395033,IDN,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00010000000000000033_00000000000000000715,11967.440046518877,Gorontalo,1,1891602.2687524275,Indonesia,6707.5568562204035,6837.408911847293,2001.642685670309,2006.6750336225605,6,8,380.89582548237166,606571.918530617,872282.4617883825,1523.7601532610536,877791.451793776,1231649.425500473,IDN,"{""type"":""MultiPoint"",""coordinates"":[]}"
