system:index,adm_level,adm_name,country_area_km2,pa_area10km_2000_km2,pa_area10km_2020_km2,pa_area_2000_km2,pa_area_2020_km2,pa_count_2000,pa_count_2020,pop2000_in_pa,pop2000_in_pa10,pop2000_total,pop2020_in_pa,pop2020_in_pa10,pop2020_total,shapeGroup,.geo
2_00000000000000000022,0,Moldova,33760.771621136526,29057.499530738216,29178.684800925417,3075.1487508840128,3086.345902276716,81,89,60650.69405989952,3888821.596362416,4248837.679759443,48887.51466949064,2825150.596559642,3086326.2234358992,MDA,"{""type"":""MultiPoint"",""coordinates"":[]}"
