system:index,adm1_area_km2,adm1_name,adm_level,country_area_km2,country_name,pa_area10km_2000_km2,pa_area10km_2020_km2,pa_area_2000_km2,pa_area_2020_km2,pa_count_2000,pa_count_2020,pop2000_in_pa,pop2000_in_pa10,pop2000_total,pop2020_in_pa,pop2020_in_pa10,pop2020_total,shapeGroup,.geo
1_00010000000000000006_0001000000000000000d,9338.90547246296,Rio San Juan,1,128928.77629148892,Nicaragua,4936.196174626081,6797.5005451340985,2996.251479299495,3454.500021618808,8,11,4086.103733466642,32970.15296394513,87409.14621374418,20743.73748805759,94039.86904321508,146357.79873858875,NIC,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00010000000000000006_0001000000000000000e,4417.964092277355,Boaco,1,128928.77629148892,Nicaragua,2025.482424560932,2025.482424560932,174.61695209898195,174.61695209898198,4,4,2796.0806426289987,105796.33863415931,156196.76966536872,2458.540409394386,115464.23635849537,172780.9803859737,NIC,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00010000000000000006_0001000000000000000f,8776.504444330236,Chontales,1,128928.77629148892,Nicaragua,1385.6389325954783,1385.6389325954783,201.73107355344538,201.73107355344538,1,1,856.7395932562649,74874.80016346365,162328.6444772228,772.4964357162826,82007.4349548025,168801.0650735245,NIC,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00010000000000000006_00010000000000000010,4117.738599725111,Managua,1,128928.77629148892,Nicaragua,1326.8754180404976,1326.8754180404976,41.71266804379195,41.71266804379195,7,8,2607.1299459247393,1154471.884412802,1262173.4689158,3499.425518174603,1508457.4536257235,1682128.0852546594,NIC,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00010000000000000006_00010000000000000011,5512.651311030143,Leon,1,128928.77629148892,Nicaragua,3104.8393428791173,3104.839342879117,460.9297078723557,460.9297078723557,6,6,1130.4617362312133,143950.8661884291,376733.58515242534,1101.2188886754288,150604.98302684177,385406.06016857317,NIC,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00010000000000000006_00010000000000000012,4803.536653545097,Chinandega,1,128928.77629148892,Nicaragua,3196.514448722033,3424.8470774109655,1198.8665174498976,1200.1025066758932,5,7,10935.423720515577,274906.2714109556,396463.56759645196,12608.063344072667,312419.8078515093,424355.87431880465,NIC,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00010000000000000006_00010000000000000013,1753.58136920707,Madriz,1,128928.77629148892,Nicaragua,596.0005278981903,707.1959003428392,60.86987089608619,64.24476382061127,1,3,1527.5249911872888,65833.23008876483,129711.10018392494,2067.139007069532,87813.59326558532,177808.4705448792,NIC,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00010000000000000006_00010000000000000014,2284.0686817440305,Estelí,1,128928.77629148892,Nicaragua,2152.0615413090964,2152.061541309097,487.2362985129009,487.2362985129009,5,5,5197.457417454998,202685.60835505102,204184.4956520457,8228.473394299795,243602.21527626464,246720.21256105058,NIC,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00010000000000000006_00010000000000000015,3468.095513324343,Nueva Segovia,1,128928.77629148892,Nicaragua,1280.837540610815,1280.8375406108153,329.8436420698975,329.8436420698975,1,1,4089.8361330489242,93158.92381499022,200871.00571951523,6059.247452942932,138249.06589594256,297322.16336915223,NIC,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00010000000000000006_00010000000000000016,6845.84750086349,Matagalpa (Departemento),1,128928.77629148892,Nicaragua,4173.505744259376,4811.52029869189,488.2256937049501,563.1909609999532,12,14,10988.348177947893,330717.3487779078,460889.12952296657,22667.553724396254,483711.4340852122,622701.9568170741,NIC,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00010000000000000006_00010000000000000017,32631.990983778098,North Carribean Coast Autonomous Region,1,128928.77629148892,Nicaragua,8434.574066350164,15903.751946867775,3646.2020703613175,7702.40613935457,8,13,54019.10045271697,66775.87617806194,277273.96824717906,141695.5654120123,271771.35758456006,585477.7778206647,NIC,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00010000000000000006_00010000000000000018,26961.72829084944,South Atlantic Autonomous Region,1,128928.77629148892,Nicaragua,13263.965462057758,13784.527392666136,7311.177498364625,7699.976495967807,8,11,22693.636214449965,142451.5058832363,299561.9705415761,78308.32559870588,182629.10935051576,385604.4030189139,NIC,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00010000000000000006_00010000000000000019,9341.520679495725,Jinotega (Departamento),1,128928.77629148892,Nicaragua,2892.9367904005135,8076.350806962097,188.75808621246154,4575.685038197519,5,10,3592.8244620194987,147817.41651319948,309499.24465297617,51205.089946999185,434897.31983297336,512688.9148171225,NIC,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00010000000000000006_0001000000000000001a,1099.0591668043037,Carazo,1,128928.77629148892,Nicaragua,268.59730967190717,268.59730967190717,43.73954001001855,43.73954001001855,1,1,111.16591874761323,4672.435440142062,171309.22928667735,108.3273634389262,6977.702430889679,192917.4392400438,NIC,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00010000000000000006_0001000000000000001b,1937.1329153752295,Granada,1,128928.77629148892,Nicaragua,1695.3683062339733,1695.368306233973,302.7762251922723,359.153855976921,5,6,2065.181501767065,173347.38332457148,175748.04880582122,5212.509799426305,184405.85850626754,187687.7986666553,NIC,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00010000000000000006_0001000000000000001c,636.3246516935593,Masaya,1,128928.77629148892,Nicaragua,632.9397212254989,633.830783935008,91.87507572077419,114.10412287142137,4,5,2487.0118340539584,287857.6608374311,287887.15702575876,3476.8663423253256,376478.53684638545,376478.53684638545,NIC,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00010000000000000006_0001000000000000001d,4796.907615600078,Rivas,1,128928.77629148892,Nicaragua,1594.539764850833,2763.8014380709205,22.988784832835478,120.57918436799187,6,9,575.7660448313927,23981.4185658789,161029.32579874515,1296.9554387746416,67376.23275763752,182155.94066754045,NIC,"{""type"":""MultiPoint"",""coordinates"":[]}"
