system:index,adm_level,adm_name,country_area_km2,pa_area10km_2000_km2,pa_area10km_2020_km2,pa_area_2000_km2,pa_area_2020_km2,pa_count_2000,pa_count_2020,pop2000_in_pa,pop2000_in_pa10,pop2000_total,pop2020_in_pa,pop2020_in_pa10,pop2020_total,shapeGroup,.geo
2_00000000000000000048,0,Comoros,1653.6256802524733,106.8233210667252,1616.8172175162065,12.689602668945392,545.3585438457915,1,7,2574.527184136212,190391.09915882224,527820.8270157774,94146.18448473029,789472.1653713527,793603.1036997694,COM,"{""type"":""MultiPoint"",""coordinates"":[]}"
