system:index,adm1_area_km2,adm1_name,adm_level,country_area_km2,country_name,pa_area10km_2000_km2,pa_area10km_2020_km2,pa_area_2000_km2,pa_area_2020_km2,pa_count_2000,pa_count_2020,pop2000_in_pa,pop2000_in_pa10,pop2000_total,pop2020_in_pa,pop2020_in_pa10,pop2020_total,shapeGroup,.geo
1_00000000000000000004_000000000000000007a1,11210.133451983349,Kangwon,1,121879.30075121281,"Korea, North",0.0,1577.525907732398,0.0,59.51335503409205,0,2,0.0,0.0,1399791.277814157,79.65336462886384,104970.23043803731,1512448.3488529732,PRK,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000004_000000000000000007a2,1099.5348826095553,Nampo,1,121879.30075121281,"Korea, North",0.0,0.0,0.0,0.0,0,0,0.0,0.0,1004076.8274600611,0.0,0.0,842208.1756091991,PRK,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000004_000000000000000007a3,10329.78332080398,North Hwanghae,1,121879.30075121281,"Korea, North",0.0,0.0,0.0,0.0,0,0,0.0,0.0,2307728.2498069815,0.0,0.0,2670843.3068933836,PRK,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000004_000000000000000007a4,1760.5690610651666,Pyongyang,1,121879.30075121281,"Korea, North",0.0,0.0,0.0,0.0,0,0,0.0,0.0,3195941.353437109,0.0,0.0,3305492.4382864614,PRK,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000004_000000000000000007a5,7992.790539402286,South Hwanghae,1,121879.30075121281,"Korea, North",0.0,0.0,0.0,0.0,0,0,0.0,0.0,2192829.6012264276,0.0,0.0,2534057.6062996336,PRK,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000004_000000000000000007a6,11265.023188884703,South Pyongan,1,121879.30075121281,"Korea, North",0.0,0.0,0.0,0.0,0,0,0.0,0.0,3112634.3541361517,0.0,0.0,3300942.5669082794,PRK,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000004_000100000000000002b9,17530.866801326458,Jagang,1,121879.30075121281,"Korea, North",0.0,0.0,0.0,0.0,0,0,0.0,0.0,1321478.3032401332,0.0,0.0,1659181.952512512,PRK,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000004_000100000000000002ba,16678.299160250433,North Hamgyong,1,121879.30075121281,"Korea, North",0.0,0.0,0.0,0.0,0,0,0.0,0.0,2285508.9591380847,0.0,0.0,2542366.3722701636,PRK,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000004_000100000000000002bb,12164.183388827068,North Pyongan,1,121879.30075121281,"Korea, North",0.0,0.0,0.0,0.0,0,0,0.0,0.0,2503755.6359642227,0.0,0.0,3076106.4308873923,PRK,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000004_000100000000000002bc,14122.541135863925,Ryanggang,1,121879.30075121281,"Korea, North",0.0,0.0,0.0,0.0,0,0,0.0,0.0,708924.5263418386,0.0,0.0,853971.2749825503,PRK,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000004_000100000000000002bd,18454.607180988896,South Hamgyong,1,121879.30075121281,"Korea, North",0.0,0.0,0.0,0.0,0,0,0.0,0.0,3123042.5340179247,0.0,0.0,3218767.1103316336,PRK,"{""type"":""MultiPoint"",""coordinates"":[]}"
