system:index,adm_level,adm_name,country_area_km2,pa_area10km_2000_km2,pa_area10km_2020_km2,pa_area_2000_km2,pa_area_2020_km2,pa_count_2000,pa_count_2020,pop2000_in_pa,pop2000_in_pa10,pop2000_total,pop2020_in_pa,pop2020_in_pa10,pop2020_total,shapeGroup,.geo
2_00000000000000000051,0,Cameroon,466985.0324908919,60876.70721437775,118492.80262809458,24214.00021127862,51634.934324469585,22,53,17842.677414116322,678546.4768356271,1.5032246761653505E7,872820.1909399497,6642392.853943044,2.6423464555995278E7,CMR,"{""type"":""MultiPoint"",""coordinates"":[]}"
