system:index,adm_level,adm_name,country_area_km2,pa_area10km_2000_km2,pa_area10km_2020_km2,pa_area_2000_km2,pa_area_2020_km2,pa_count_2000,pa_count_2020,pop2000_in_pa,pop2000_in_pa10,pop2000_total,pop2020_in_pa,pop2020_in_pa10,pop2020_total,shapeGroup,.geo
2_0000000000000000001a,0,Madagascar,592303.35858069,83146.39575938495,212312.98976140172,25276.43274632566,75967.27375718752,31,140,27430.190416056,1251224.6542576205,1.618814762354625E7,1362353.3307251506,1.1749232517720224E7,2.817210661968002E7,MDG,"{""type"":""MultiPoint"",""coordinates"":[]}"
