system:index,iso3,area_strict,area_nonstrict,area_unknown,area_total_pa,nat_pop_gh_20,nat_pop_wp_20,area_strict_confirmed2020,area_nonstrict_confirmed2020,area_unknown_confirmed2020,nat_pop_gh_20_confirmed2020,nat_pop_wp_20_confirmed2020,nat_pop_gh_00,nat_pop_wp_00,count_nonstrict,count_strict,count_total,count_unknown,.geo
0,MWI,6885.6728515625,3681.2556762695312,6547.4525146484375,17114.38104248047,19347910.75,18314262.5,6885.6728515625,3681.2556762695312,6547.4525146484375,19347910.75,18314262.5,11221069.875,10435203.875,4,5,54,45,"{""type"":""MultiPoint"",""coordinates"":[]}"
