system:index,iso3,area_strict,area_nonstrict,area_unknown,area_total_pa,nat_pop_gh_20,nat_pop_wp_20,area_strict_confirmed2020,area_nonstrict_confirmed2020,area_unknown_confirmed2020,nat_pop_gh_20_confirmed2020,nat_pop_wp_20_confirmed2020,nat_pop_gh_00,nat_pop_wp_00,count_nonstrict,count_strict,count_total,count_unknown,.geo
0,ZWE,26797.756908416748,15989.781271338463,42756.4844751358,85544.02265489101,15671149.875,14328623.3125,26797.756908416748,15799.616873145103,36262.35941410065,15671149.875,14328623.3125,11825891.25,11347964.375,28,12,181,141,"{""type"":""MultiPoint"",""coordinates"":[]}"
