system:index,iso3,area_strict,area_nonstrict,area_unknown,area_total_pa,nat_pop_gh_20,nat_pop_wp_20,area_strict_confirmed2020,area_nonstrict_confirmed2020,area_unknown_confirmed2020,nat_pop_gh_20_confirmed2020,nat_pop_wp_20_confirmed2020,nat_pop_gh_00,nat_pop_wp_00,count_nonstrict,count_strict,count_total,count_unknown,.geo
0,BTN,13404.379346370697,3718.5446434020996,0,17122.923989772797,995070.68017578125,828124.21875,13404.379346370697,3718.5446434020996,0,995070.68017578125,828124.21875,800413.869140625,574684.3137207031,12,7,20,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
