system:index,iso3,area_strict,area_nonstrict,area_unknown,area_total_pa,nat_pop_gh_20,nat_pop_wp_20,area_strict_confirmed2020,area_nonstrict_confirmed2020,area_unknown_confirmed2020,nat_pop_gh_20_confirmed2020,nat_pop_wp_20_confirmed2020,nat_pop_gh_00,nat_pop_wp_00,count_nonstrict,count_strict,count_total,count_unknown,.geo
0,TGO,3229.9668979644775,695.00110912323,2339.0383911132812,6264.006398200989,8389455.5,8575433.4375,3229.9668979644775,695.00110912323,2339.0383911132812,8389455.5,8575433.4375,4972974.625,4520841.0625,10,5,69,54,"{""type"":""MultiPoint"",""coordinates"":[]}"
