system:index,adm_level,adm_name,country_area_km2,pa_area10km_2000_km2,pa_area10km_2020_km2,pa_area_2000_km2,pa_area_2020_km2,pa_count_2000,pa_count_2020,pop2000_in_pa,pop2000_in_pa10,pop2000_total,pop2020_in_pa,pop2020_in_pa10,pop2020_total,shapeGroup,.geo
2_00000000000000000075,0,Tajikistan,141196.99099757252,49501.0391140971,57792.44147109615,26352.053843077545,30742.537973761402,22,27,78650.09216467022,656122.8194383594,5264342.154357253,134890.05096867037,1223483.9859551238,8059233.384852022,TJK,"{""type"":""MultiPoint"",""coordinates"":[]}"
