system:index,adm1_area_km2,adm1_name,adm_level,country_area_km2,country_name,pa_area10km_2000_km2,pa_area10km_2020_km2,pa_area_2000_km2,pa_area_2020_km2,pa_count_2000,pa_count_2020,pop2000_in_pa,pop2000_in_pa10,pop2000_total,pop2020_in_pa,pop2020_in_pa10,pop2020_total,shapeGroup,.geo
1_00000000000000000017_000000000000000008af,111311.07066539576,Dornogovi,1,1560758.717565239,Mongolia,14311.414443707481,17354.45383546377,7553.343828048643,8202.408162858674,5,8,857.1109345238683,1750.8356823111446,46649.90272707975,1109.3601192141714,2674.5214276413194,60318.15419943333,MNG,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000017_000000000000000008b0,140272.54290217112,Govi-Altai,1,1560758.717565239,Mongolia,55195.23922269797,64010.50586788321,42030.88641062059,46640.3507317077,9,12,4452.780876767669,7889.4102014216,54780.7261293331,4128.26977262309,8442.630756210205,38256.00474383309,MNG,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000017_000000000000000008b1,116580.14705864243,Bayankhongor,1,1560758.717565239,Mongolia,34027.00816847813,43279.22592729647,23699.52260817334,27678.679639552392,4,9,3585.098726265947,7510.940868543312,72971.21595795498,4258.547613953199,10196.8688998597,58240.42807983262,MNG,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000017_000000000000000008b2,163660.20727558513,Ömnögovi,1,1560758.717565239,Mongolia,47324.61093599133,56363.52641291105,34218.866865567215,43169.266677412714,5,6,4471.651696008838,17790.77407121849,40459.00466924055,6183.6240127124065,27365.676726387337,67782.51291422805,MNG,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000017_000000000000000008b3,62854.43747451286,Övörkhangai,1,1560758.717565239,Mongolia,8201.54324709686,9164.73488104769,3110.9301095415144,3595.1373045344285,6,8,7033.677998752734,22912.02879421859,95829.23735036959,5975.791987647883,17473.321476809728,77822.33999330085,MNG,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000017_000000000000000008b4,47896.41199803624,Bayan-Ölgii,1,1560758.717565239,Mongolia,17521.39619593168,23775.4287386845,8963.967499044928,12652.447592236173,8,11,4374.590726025069,12257.99018266585,78817.71713449954,6128.47827894716,15839.039494873354,69040.16898684899,MNG,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000017_000100000000000002ea,69551.88918482422,Uvs,1,1560758.717565239,Mongolia,27533.396219979662,31423.67030699116,14146.23995137417,16048.980562201477,10,15,5859.784850900943,18689.15168509254,78323.09441076941,5352.634501411527,15534.66248017101,51635.93430649329,MNG,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000017_000100000000000002eb,75881.16284863258,Khovd,1,1560758.717565239,Mongolia,34616.96357691789,46777.36726142532,24262.437323563234,30635.111449355787,7,10,9964.461519767772,16684.93473724322,74754.32378735734,8229.244676314487,16275.785458065426,57737.959811058325,MNG,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000017_000100000000000002ec,81990.66259381277,Zavkhan,1,1560758.717565239,Mongolia,11644.100479961688,20485.88481293322,6966.076703810519,10268.046393048038,4,8,2684.096048016263,4863.492285088439,77582.79444682726,2216.5446158697873,4852.8008820892655,40406.3222559219,MNG,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000017_000100000000000002ed,48252.09868167138,Bulgan,1,1560758.717565239,Mongolia,633.9818924819357,13841.104806175557,55.73096083447338,7447.093467259098,1,5,137.70688880211674,1007.1224213232053,52083.668308829234,1225.2289712719157,4623.8143539043895,38421.03996011277,MNG,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000017_000100000000000002ee,4752.126821210105,Ulaanbaatar,1,1560758.717565239,Mongolia,2047.7918309538243,2538.8251997847037,646.9359083330867,692.9475175293744,2,4,43289.98762880692,487758.75313803053,654153.708477201,97025.3477696271,1291270.205678273,1508318.7638147091,MNG,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000017_000100000000000002ef,5305.936602464095,Govisumber,1,1560758.717565239,Mongolia,0.0,305.16633798702236,0.0,28.994906894858758,0,1,0.0,0.0,10550.254090609913,38.04987549966237,317.17775748240075,12068.748127257944,MNG,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000017_000100000000000002f0,81838.99311084197,Sükhbaatar,1,1560758.717565239,Mongolia,10293.747250718112,16270.11652311074,5281.176369007941,8246.089409733075,4,8,2442.8972485653776,5134.185111768447,48295.27404563258,2104.289907274879,4888.876992290869,39987.51681935986,MNG,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000017_000100000000000002f1,726.979696422394,Orkhon,1,1560758.717565239,Mongolia,0.0,0.0,0.0,0.0,0,0,0.0,0.0,62636.60052640298,0.0,0.0,92001.29645986747,MNG,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000017_000100000000000002f2,54786.474806635226,Arkhangai,1,1560758.717565239,Mongolia,12878.388432358366,15285.452815672383,5723.222367633615,6511.850376251222,7,10,8250.961583726454,30465.95691054395,83557.61805123893,5294.820636669735,24406.591089956695,62716.05838475813,MNG,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000017_000100000000000002f3,73216.75260836857,Dundgovi,1,1560758.717565239,Mongolia,3573.4518085747122,10685.841762387823,1830.7111163808856,4220.268113490245,1,4,203.81461625281452,385.84471460187467,44314.776699576054,746.8105183088566,2319.8945502455754,24786.300715788508,MNG,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000017_000100000000000002f4,72743.5076264065,Töv,1,1560758.717565239,Mongolia,15191.832233305346,15361.29183239496,10375.386648265216,10375.763228046917,7,8,3038.8069375534606,20863.158888800885,85432.2678693497,2333.7881866551465,14833.154915429459,61573.35529227747,MNG,"{""type"":""MultiPoint"",""coordinates"":[]}"
