system:index,adm_level,adm_name,country_area_km2,pa_area10km_2000_km2,pa_area10km_2020_km2,pa_area_2000_km2,pa_area_2020_km2,pa_count_2000,pa_count_2020,pop2000_in_pa,pop2000_in_pa10,pop2000_total,pop2020_in_pa,pop2020_in_pa10,pop2020_total,shapeGroup,.geo
2_00000000000000000033,0,Somalia,635942.952432274,649.5729725633798,1517.278268698463,16.775965853841143,82.72925466685048,1,4,100.54369133646124,4178.33056819876,5658622.929023582,556.7669292207588,12145.72972261101,9506568.933152126,SOM,"{""type"":""MultiPoint"",""coordinates"":[]}"
