iso3,adm_level,country_name,adm1_name,pa_count_strict_2000,pa_area_strict_2000_km2,pa_area10km_strict_2000_km2,pop2000_in_pa_strict_WP,pop2000_in_pa10_strict_WP,pop2000_in_pa_strict_GHSL,pop2000_in_pa10_strict_GHSL,pa_count_strict_2020,pa_area_strict_2020_km2,pa_area10km_strict_2020_km2,pop2020_in_pa_strict_WP,pop2020_in_pa10_strict_WP,pop2020_in_pa_strict_GHSL,pop2020_in_pa10_strict_GHSL,pa_count_non_2000,pa_area_non_2000_km2,pa_area10km_non_2000_km2,pop2000_in_pa_non_WP,pop2000_in_pa10_non_WP,pop2000_in_pa_non_GHSL,pop2000_in_pa10_non_GHSL,pa_count_non_2020,pa_area_non_2020_km2,pa_area10km_non_2020_km2,pop2020_in_pa_non_WP,pop2020_in_pa10_non_WP,pop2020_in_pa_non_GHSL,pop2020_in_pa10_non_GHSL,pa_count_all_2000,pa_area_all_2000_km2,pa_area10km_all_2000_km2,pop2000_in_pa_all_WP,pop2000_in_pa10_all_WP,pop2000_in_pa_all_GHSL,pop2000_in_pa10_all_GHSL,pa_count_all_2020,pa_area_all_2020_km2,pa_area10km_all_2020_km2,pop2020_in_pa_all_WP,pop2020_in_pa10_all_WP,pop2020_in_pa_all_GHSL,pop2020_in_pa10_all_GHSL,pop2000_total_WP,pop2020_total_WP,pop2000_total_GHSL,pop2020_total_GHSL,country_area_km2,adm_area_km2
MNG,1,Mongolia,Dornogovi,2,5630.508661030127,8345.27053628135,615.0,896.0,426.0,897.0,2,5630.508661030126,8345.27053628135,704.0,1151.0,581.0,1251.0,3,1922.835167016726,5966.143907424294,242.0,855.0,334.0,820.0,6,2571.8995018267574,9009.183299180406,405.0,1523.0,500.0,1650.0,5,7553.343828046852,14311.414443705644,857.0,1751.0,760.0,1717.0,8,8202.408162856884,17354.453835461758,1109.0,2675.0,1082.0,2901.0,46650.0,60318.0,53987.0,77370.0,1560758.717564872,111311.07066539576
MNG,1,Mongolia,Govi-Altai,5,38037.97598361742,45999.21334203795,3181.0,4716.0,4378.0,6160.0,7,40735.53816355312,51118.67079904535,2689.0,4390.0,4290.0,6733.0,3,3992.910427003906,10010.026727187013,1271.0,3443.0,129.0,4791.0,4,5904.812568155274,13705.835915364745,1439.0,4292.0,256.0,5382.0,7,42030.88641062131,55195.2392226991,4453.0,7889.0,4507.0,10689.0,10,46640.35073170841,64010.50586788421,4128.0,8443.0,4546.0,11910.0,54781.0,38256.0,65619.0,51349.0,1560758.717564872,140272.54290217112
MNG,1,Mongolia,Bayankhongor,3,22900.60864771757,29984.518555672865,3339.0,5788.0,2209.0,8940.0,6,26686.881840161204,39062.57618983478,3880.0,8466.0,2513.0,12760.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,192.8838389353726,1154.5473964130977,21.0,210.0,43.0,1348.0,3,22900.608647717574,29984.518555660172,3339.0,5788.0,2209.0,8940.0,8,26879.765679096574,40055.05820689533,3901.0,8661.0,2555.0,14108.0,72971.0,58240.0,87796.0,78191.0,1560758.717564872,116580.14705864243
MNG,1,Mongolia,Ömnögovi,4,33944.922160536706,46518.48322394367,4446.0,17717.0,3170.0,22031.0,4,33944.92216053037,46518.48322394366,5446.0,26309.0,5313.0,40015.0,1,273.94470503151973,806.12771204886,25.0,74.0,2.0,47.0,2,9224.344516877056,13413.630288329588,738.0,1310.0,943.0,3480.0,4,34218.86686556823,47324.610935992525,4472.0,17791.0,3172.0,22078.0,5,43169.266677413776,56363.526412905296,6184.0,27366.0,6256.0,43024.0,40459.0,67783.0,47727.0,87987.0,1560758.717564872,163660.20727558513
MNG,1,Mongolia,Övörkhangai,3,2889.266926241378,6351.053113767811,6880.0,20851.0,389.0,23491.0,5,3373.4741212279478,7382.02487187353,5841.0,16025.0,905.0,21779.0,1,99.77682277911688,522.6697654989066,61.0,295.0,6.0,356.0,1,99.77682277911688,522.6697654989066,22.0,103.0,6.0,328.0,4,2989.0437490204945,6873.722879266718,6940.0,21146.0,395.0,23847.0,6,3473.250944007065,7836.91451323019,5862.0,16111.0,912.0,21915.0,95829.0,77822.0,115041.0,104360.0,1560758.717564872,62854.43747451286
MNG,1,Mongolia,Bayan-Ölgii,6,8857.065728504169,16764.878550853402,4089.0,11351.0,1663.0,15055.0,9,12545.57502069082,23018.911093606202,5951.0,14985.0,1866.0,20133.0,1,97.00576232721356,713.8011849771755,283.0,894.0,150.0,556.0,1,97.00576232721356,713.8011849771755,176.0,848.0,146.0,547.0,6,8954.07149083138,17478.679735830578,4372.0,12245.0,1813.0,15611.0,9,12642.580783018035,23732.71227858338,6126.0,15833.0,2012.0,20680.0,78818.0,69040.0,94443.0,92323.0,1560758.717564872,47896.41199803624
MNG,1,Mongolia,Uvs,7,13112.09466385285,25847.798435421504,3935.0,14853.0,1650.0,16970.0,9,13118.892356257986,25866.432032755576,2961.0,10920.0,1177.0,12417.0,2,1006.7924285858589,2350.726213104176,1916.0,4693.0,605.0,6410.0,4,1490.6752358843407,4252.667461376028,1374.0,4350.0,399.0,10019.0,5,14118.887092438708,27497.27910301586,5851.0,18678.0,2255.0,23204.0,9,14609.56759214233,29113.943580912895,4335.0,14228.0,1576.0,22320.0,78323.0,51636.0,92941.0,62483.0,1560758.717564872,69551.88918482422
MNG,1,Mongolia,Khovd,5,23420.863990300295,32906.24523016674,8899.0,15402.0,4082.0,13699.0,7,29268.590992194684,43727.47559718384,7688.0,15066.0,4688.0,22665.0,1,792.4009230141602,2700.496961850586,1030.0,2401.0,294.0,4395.0,2,1317.348046912774,4098.628249540141,525.0,2393.0,262.0,3883.0,6,24213.264913316903,34558.1319718098,9929.0,16615.0,4377.0,14583.0,9,30585.93903910746,46718.535656319145,8213.0,16241.0,4950.0,23510.0,74754.0,57738.0,89486.0,69288.0,1560758.717564872,75881.16284863258
MNG,1,Mongolia,Zavkhan,3,6949.659688114626,11636.972373209159,2679.0,4862.0,2250.0,2477.0,6,10232.223869268224,20214.267550915778,2208.0,4738.0,2106.0,4955.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,6949.659688114627,11636.972373209155,2679.0,4862.0,2250.0,2477.0,6,10232.223869268224,20214.267550915774,2208.0,4738.0,2106.0,4955.0,77583.0,40406.0,92919.0,54525.0,1560758.717564872,81990.66259381277
MNG,1,Mongolia,Bulgan,1,55.730960834472654,633.9818924819336,138.0,1007.0,0.0,192.0,3,6633.059006121825,11083.104648473072,1131.0,4113.0,336.0,3437.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,814.034461137234,2758.0001577021762,95.0,511.0,21.0,253.0,1,55.730960834472654,633.9818924819336,138.0,1007.0,0.0,192.0,5,7447.093467259058,13841.10480617525,1225.0,4624.0,357.0,3689.0,52084.0,38421.0,61706.0,50917.0,1560758.717564872,48252.09868167138
