iso3,adm_level,country_name,adm1_name,pa_count_strict_2000,pa_area_strict_2000_km2,pa_area10km_strict_2000_km2,pop2000_in_pa_strict_WP,pop2000_in_pa10_strict_WP,pop2000_in_pa_strict_GHSL,pop2000_in_pa10_strict_GHSL,pa_count_strict_2020,pa_area_strict_2020_km2,pa_area10km_strict_2020_km2,pop2020_in_pa_strict_WP,pop2020_in_pa10_strict_WP,pop2020_in_pa_strict_GHSL,pop2020_in_pa10_strict_GHSL,pa_count_non_2000,pa_area_non_2000_km2,pa_area10km_non_2000_km2,pop2000_in_pa_non_WP,pop2000_in_pa10_non_WP,pop2000_in_pa_non_GHSL,pop2000_in_pa10_non_GHSL,pa_count_non_2020,pa_area_non_2020_km2,pa_area10km_non_2020_km2,pop2020_in_pa_non_WP,pop2020_in_pa10_non_WP,pop2020_in_pa_non_GHSL,pop2020_in_pa10_non_GHSL,pa_count_all_2000,pa_area_all_2000_km2,pa_area10km_all_2000_km2,pop2000_in_pa_all_WP,pop2000_in_pa10_all_WP,pop2000_in_pa_all_GHSL,pop2000_in_pa10_all_GHSL,pa_count_all_2020,pa_area_all_2020_km2,pa_area10km_all_2020_km2,pop2020_in_pa_all_WP,pop2020_in_pa10_all_WP,pop2020_in_pa_all_GHSL,pop2020_in_pa10_all_GHSL,pop2000_total_WP,pop2020_total_WP,pop2000_total_GHSL,pop2020_total_GHSL,country_area_km2,adm_area_km2
MRT,1,Mauritania,Adrar,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,59981.0,52133.0,74492.0,63171.0,1040577.2528386591,222637.4044119337
MRT,1,Mauritania,Assaba,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,206872.0,329711.0,248712.0,394218.0,1040577.2528386591,36001.3836783691
MRT,1,Mauritania,Brakna,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,216177.0,318700.0,271658.0,379963.0,1040577.2528386591,33311.33168647044
MRT,1,Mauritania,Dakhlet Nouadhibou,1,4115.358869170224,5933.642102460279,535.0,585.0,610.0,801.0,1,4115.358869170224,5933.642102460279,515.0,588.0,163.0,340.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,4115.358869170224,5933.642102460279,535.0,585.0,610.0,801.0,1,4115.358869170224,5933.642102460279,515.0,588.0,163.0,340.0,54480.0,119570.0,81119.0,163848.0,1040577.2528386591,17049.24410062178
MRT,1,Mauritania,Gorgol,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,207571.0,343671.0,249533.0,399223.0,1040577.2528386591,13816.152492346568
MRT,1,Mauritania,Guidimaka,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,152711.0,294349.0,177936.0,329175.0,1040577.2528386591,10746.996335574
MRT,1,Mauritania,Hodh ech Chargui,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,244025.0,524903.0,307104.0,586091.0,1040577.2528386591,186889.34214525297
MRT,1,Mauritania,Hodh el Gharbi,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,6.3459402523131105,302.78718029915365,67.0,3419.0,26.0,7552.0,1,6.3459402523131105,302.78718029915365,106.0,6171.0,212.0,11116.0,1,6.3459402523131105,302.78718029915365,67.0,3419.0,26.0,7552.0,1,6.3459402523131105,302.78718029915365,106.0,6171.0,212.0,11116.0,179661.0,304727.0,211395.0,337083.0,1040577.2528386591,50271.708289565635
MRT,1,Mauritania,Inchiri,1,1178.6347591386073,2609.9481556463,152.0,382.0,1636.0,2316.0,1,1178.6347591386073,2609.9481556463,52.0,92.0,558.0,694.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1178.6347591386073,2609.9481556463,152.0,382.0,1636.0,2316.0,1,1178.6347591386073,2609.9481556463,52.0,92.0,558.0,694.0,10706.0,22680.0,15093.0,27704.0,1040577.2528386591,44838.06789573416
MRT,1,Mauritania,Nouakchott,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,495603.0,1170506.0,619780.0,1344103.0,1040577.2528386591,1499.6467113236579
