iso3,adm_level,country_name,adm1_name,pa_count_strict_2000,pa_area_strict_2000_km2,pa_area10km_strict_2000_km2,pop2000_in_pa_strict_WP,pop2000_in_pa10_strict_WP,pop2000_in_pa_strict_GHSL,pop2000_in_pa10_strict_GHSL,pa_count_strict_2020,pa_area_strict_2020_km2,pa_area10km_strict_2020_km2,pop2020_in_pa_strict_WP,pop2020_in_pa10_strict_WP,pop2020_in_pa_strict_GHSL,pop2020_in_pa10_strict_GHSL,pa_count_non_2000,pa_area_non_2000_km2,pa_area10km_non_2000_km2,pop2000_in_pa_non_WP,pop2000_in_pa10_non_WP,pop2000_in_pa_non_GHSL,pop2000_in_pa10_non_GHSL,pa_count_non_2020,pa_area_non_2020_km2,pa_area10km_non_2020_km2,pop2020_in_pa_non_WP,pop2020_in_pa10_non_WP,pop2020_in_pa_non_GHSL,pop2020_in_pa10_non_GHSL,pa_count_all_2000,pa_area_all_2000_km2,pa_area10km_all_2000_km2,pop2000_in_pa_all_WP,pop2000_in_pa10_all_WP,pop2000_in_pa_all_GHSL,pop2000_in_pa10_all_GHSL,pa_count_all_2020,pa_area_all_2020_km2,pa_area10km_all_2020_km2,pop2020_in_pa_all_WP,pop2020_in_pa10_all_WP,pop2020_in_pa_all_GHSL,pop2020_in_pa10_all_GHSL,pop2000_total_WP,pop2020_total_WP,pop2000_total_GHSL,pop2020_total_GHSL,country_area_km2,adm_area_km2
MDG,1,Madagascar,Diana,1,1066.6760991858762,2986.7805776607192,10524.0,32714.0,520.0,14771.0,4,1864.8607136071232,6484.746745226038,36072.0,236736.0,3851.0,245940.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10,3817.8090208555027,11251.509453780349,99921.0,470579.0,68181.0,639552.0,1,1066.6760991858762,2986.7805776607192,10524.0,32714.0,520.0,14771.0,14,5682.6697344626255,14499.808110404867,135993.0,602774.0,72032.0,774075.0,335296.0,807152.0,431542.0,1040254.0,592303.3585805546,19219.40055869004
MDG,1,Madagascar,Sava,2,2401.0494988606497,6272.538759753198,22780.0,164741.0,323.0,199276.0,4,3229.239300217061,8795.84234285484,42314.0,290917.0,2057.0,360804.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5,4315.8678906262985,9604.040309332184,72840.0,309627.0,41166.0,370303.0,2,2401.04949886065,6272.538759753198,22780.0,164741.0,323.0,199276.0,9,7545.107190843359,16971.563335701834,115154.0,524243.0,43224.0,616681.0,625376.0,940658.0,759962.0,1088045.0,592303.3585805546,23999.367549928516
MDG,1,Madagascar,Analanjirofo,2,550.7562061151081,2384.0263029204925,10004.0,63735.0,49.0,68693.0,4,3700.199435864891,8961.513974292413,64037.0,295084.0,3533.0,285445.0,1,796.3781148134766,2688.861809623786,6505.0,45318.0,2073.0,53669.0,5,814.110273215671,3796.109445305733,11747.0,157244.0,2456.0,175378.0,3,1347.1343209285849,5072.8881125442795,16510.0,109053.0,2122.0,122361.0,9,4514.309709080561,12729.541766289676,75784.0,450672.0,5989.0,457905.0,663351.0,1030478.0,812443.0,1187010.0,592303.3585805546,21870.11926550356
MDG,1,Madagascar,Amoron'i Mania,0,0.0,0.0,0.0,0.0,0.0,0.0,1,182.29853259821928,882.8536979251567,4553.0,39631.0,255.0,31632.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,402.9426472031365,3487.277500704932,9897.0,101375.0,1800.0,106167.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5,585.2411798013558,4034.8190262626335,14450.0,127906.0,2055.0,126948.0,587394.0,592628.0,713294.0,698724.0,592303.3585805546,16270.644639810818
MDG,1,Madagascar,Ihorombe,3,1062.9496239104892,3459.683067354564,3921.0,13661.0,221.0,20015.0,3,1062.9496239104892,3459.6830673545646,11716.0,49304.0,556.0,70834.0,2,295.31215369235593,1717.009144282908,1254.0,8969.0,134.0,10682.0,3,630.4534553936043,2943.847846592923,8323.0,49408.0,2979.0,57308.0,5,1358.261777602845,5068.250337137062,5176.0,22011.0,355.0,29850.0,6,1693.4030793040934,5927.4281284545405,20039.0,92607.0,3535.0,117765.0,132582.0,498640.0,159671.0,563532.0,592303.3585805546,25407.130128568893
MDG,1,Madagascar,Melaky,1,1575.0571330882544,4529.637235854415,2402.0,10849.0,595.0,15913.0,1,1575.0571330882544,4529.637235854415,12500.0,53554.0,1655.0,62431.0,4,738.618320452516,4367.34024005841,1641.0,13111.0,1507.0,13304.0,7,1043.8129029913257,6289.37455635517,12212.0,72457.0,7299.0,70186.0,5,2313.6754535407704,8896.977475912825,4043.0,23960.0,2101.0,29204.0,8,2618.8700360795806,10742.574964394158,24712.0,124579.0,8954.0,132224.0,118493.0,442824.0,146116.0,499431.0,592303.3585805546,41013.046520256285
MDG,1,Madagascar,Menabe,2,1313.4730535063036,4184.038913823569,2488.0,14818.0,142.0,14452.0,3,1317.2067762533738,4618.000265974169,4552.0,69530.0,424.0,90883.0,1,231.52871475883498,1113.1459317021904,444.0,2210.0,44.0,2021.0,7,3818.526502046167,8503.782823646283,49936.0,226152.0,46316.0,285473.0,3,1545.0017682651387,5297.184845525759,2932.0,17029.0,186.0,16472.0,10,5135.733278299543,12291.152793762112,54487.0,260047.0,46739.0,331818.0,273524.0,818759.0,333096.0,897952.0,592303.3585805546,48596.61693558098
MDG,1,Madagascar,Vakinankaratra,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.07237795197610292,122.8471466495634,1.0,3998.0,7.0,3723.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,156.29755117714848,1708.3385831597543,9664.0,171708.0,1429.0,225203.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,156.36992912912459,1708.3385831597543,9665.0,171708.0,1437.0,225203.0,1267119.0,1600431.0,1549637.0,1890939.0,592303.3585805546,17363.253101598384
MDG,1,Madagascar,Atsinanana,1,23.50861476464844,634.8838918652343,436.0,29360.0,0.0,40119.0,3,717.0702199350795,3129.6624312566223,17807.0,132801.0,4123.0,160991.0,1,128.61527954296875,966.7771141805531,1629.0,12451.0,142.0,15117.0,6,5380.155216615614,12274.984949302056,137335.0,349331.0,138753.0,441607.0,2,152.12389430761718,1601.6610060457874,2065.0,41811.0,142.0,55236.0,9,6097.225436550693,12832.02082991737,155142.0,403086.0,142875.0,496137.0,857031.0,1136842.0,1047547.0,1471950.0,592303.3585805546,22771.247411511256
MDG,1,Madagascar,Alaotra-Mangoro,1,159.08812854296875,1052.325157440709,2161.0,21958.0,96.0,19445.0,3,430.8302219718597,2400.5372061430567,14851.0,120941.0,691.0,124824.0,1,24.939406322051145,444.2275932809552,60.0,1117.0,0.0,983.0,14,9370.357592491944,18533.47414721415,502839.0,815622.0,561409.0,980089.0,2,184.02753486501987,1496.5527507216643,2221.0,23076.0,96.0,20428.0,17,9801.187814463798,18603.163882935165,517690.0,816573.0,562100.0,982493.0,696019.0,992058.0,849018.0,1142111.0,592303.3585805546,27343.528127283553
