iso3,adm_level,country_name,adm1_name,pa_count_strict_2000,pa_area_strict_2000_km2,pa_area10km_strict_2000_km2,pop2000_in_pa_strict_WP,pop2000_in_pa10_strict_WP,pop2000_in_pa_strict_GHSL,pop2000_in_pa10_strict_GHSL,pa_count_strict_2020,pa_area_strict_2020_km2,pa_area10km_strict_2020_km2,pop2020_in_pa_strict_WP,pop2020_in_pa10_strict_WP,pop2020_in_pa_strict_GHSL,pop2020_in_pa10_strict_GHSL,pa_count_non_2000,pa_area_non_2000_km2,pa_area10km_non_2000_km2,pop2000_in_pa_non_WP,pop2000_in_pa10_non_WP,pop2000_in_pa_non_GHSL,pop2000_in_pa10_non_GHSL,pa_count_non_2020,pa_area_non_2020_km2,pa_area10km_non_2020_km2,pop2020_in_pa_non_WP,pop2020_in_pa10_non_WP,pop2020_in_pa_non_GHSL,pop2020_in_pa10_non_GHSL,pa_count_all_2000,pa_area_all_2000_km2,pa_area10km_all_2000_km2,pop2000_in_pa_all_WP,pop2000_in_pa10_all_WP,pop2000_in_pa_all_GHSL,pop2000_in_pa10_all_GHSL,pa_count_all_2020,pa_area_all_2020_km2,pa_area10km_all_2020_km2,pop2020_in_pa_all_WP,pop2020_in_pa10_all_WP,pop2020_in_pa_all_GHSL,pop2020_in_pa10_all_GHSL,pop2000_total_WP,pop2020_total_WP,pop2000_total_GHSL,pop2020_total_GHSL,country_area_km2,adm_area_km2
TCD,1,Chad,Tibesti,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10279.0,56451.0,12001.0,63314.0,1274257.2866942661,214863.36977820512
TCD,1,Chad,Borkou,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,36354.9572699368,44099.17432718639,20186.0,23108.0,1694.0,2165.0,1,36354.9572699368,44099.174327186374,97364.0,114706.0,7525.0,9499.0,1,36354.95726993679,44099.17432718639,20186.0,23108.0,1694.0,2165.0,1,36354.9572699368,44099.17432718638,97364.0,114706.0,7525.0,9499.0,37726.0,207181.0,44943.0,233478.0,1274257.2866942661,150850.7293985079
TCD,1,Chad,Ennedi-Ouest,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1749.5646728222657,4091.3486279140625,565.0,1406.0,424.0,11270.0,1,1749.5646728222657,4091.3486279140625,3070.0,8209.0,1119.0,32587.0,1,1749.5646728222657,4091.3486279140625,565.0,1406.0,424.0,11270.0,1,1749.5646728222657,4091.3486279140625,3070.0,8209.0,1119.0,32587.0,18061.0,98940.0,27785.0,147234.0,1274257.2866942661,123697.55948518177
TCD,1,Chad,Wadi Fira,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,7206.561718150301,9236.611030576469,17061.0,22703.0,56.0,652.0,1,7206.561718150303,9236.61103057647,46180.0,63110.0,66.0,5343.0,1,7206.561718150302,9236.611030576469,17061.0,22703.0,56.0,652.0,1,7206.561718150302,9236.611030576469,46180.0,63110.0,66.0,5343.0,250334.0,893458.0,319828.0,1200071.0,1274257.2866942661,54184.2828596033
TCD,1,Chad,Salamat,1,1343.4971548056258,3140.1358659846164,8147.0,17968.0,165.0,5721.0,1,1343.497154805626,3140.1358659846164,19348.0,38395.0,613.0,15524.0,2,7916.663326793386,14786.766846860826,46678.0,83947.0,76879.0,183800.0,2,7916.663326793386,14786.766846860823,82633.0,150505.0,150652.0,320241.0,3,9260.160481599014,15158.321117999189,54824.0,86290.0,77044.0,183965.0,3,9260.160481599012,15158.321117999189,101981.0,156533.0,151264.0,320853.0,196313.0,363818.0,237443.0,425735.0,1274257.2866942661,68036.96601533101
TCD,1,Chad,Sila,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,225263.0,545336.0,222944.0,544201.0,1274257.2866942661,36404.944774311334
TCD,1,Chad,Ouaddaï,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,419900.0,1018065.0,498229.0,1170964.0,1274257.2866942661,30175.335454249856
TCD,1,Chad,Guéra,1,1710.998207916977,2807.1465705107385,3653.0,6974.0,478.0,1758.0,1,1710.998207916977,2807.1465705107385,8168.0,15429.0,626.0,3025.0,2,8329.149751596315,13696.68247761615,34887.0,75282.0,8906.0,128158.0,2,8329.149751596315,13696.68247761615,79132.0,165903.0,18036.0,239418.0,3,10040.147959513291,14268.522152964071,38539.0,76373.0,9384.0,128334.0,3,10040.147959513291,14268.522152964068,87300.0,168128.0,18662.0,239644.0,337287.0,682681.0,404085.0,793053.0,1274257.2866942661,61274.6981362362
TCD,1,Chad,Batha,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,36340.71176011133,40048.9172656745,50904.0,59237.0,2611.0,2785.0,1,36340.71176011133,40048.9172656745,99324.0,112918.0,2393.0,2532.0,1,36340.71176011132,40048.91726567451,50904.0,59237.0,2611.0,2785.0,1,36340.71176011132,40048.91726567451,99324.0,112918.0,2393.0,2532.0,312012.0,602610.0,374463.0,702245.0,1274257.2866942661,90754.79720761241
TCD,1,Chad,Hadjer-Lamis,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.8443951613128066,193.13444715716147,48.0,11671.0,4.0,18387.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.8443951613128066,193.13444715716147,48.0,11671.0,4.0,18387.0,370832.0,661146.0,441693.0,771697.0,1274257.2866942661,30424.68309393442
TCD,1,Chad,Bahr el Gazel,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,3210.917933462523,5668.7041733802735,2487.0,4285.0,66.0,807.0,1,3210.9179334625233,5668.704173380273,8024.0,13928.0,91.0,1127.0,1,3210.9179334625233,5668.7041733802735,2487.0,4285.0,66.0,807.0,1,3210.917933462523,5668.7041733802735,8024.0,13928.0,91.0,1127.0,147866.0,376777.0,174290.0,427009.0,1274257.2866942661,56514.95925186961
TCD,1,Chad,Kanem,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,186677.0,473614.0,225654.0,553163.0,1274257.2866942661,66942.27420694994
TCD,1,Chad,Chari-Baguirmi,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1304.5792927766968,3007.4477411432176,27551.0,76031.0,7839.0,27919.0,1,1304.5792927766968,3007.447741143218,49023.0,137978.0,18118.0,62608.0,1,1304.5792927766968,3007.4477411432176,27551.0,76031.0,7839.0,27919.0,1,1304.5792927766968,3007.4477411432176,49023.0,137978.0,18118.0,62608.0,460155.0,876001.0,365239.0,704232.0,1274257.2866942661,46348.97001057931
TCD,1,Chad,Lac,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.6195889636986824,576.3972718879634,21.0,4591.0,0.0,45.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.6195889636986824,576.3972718879634,21.0,4591.0,0.0,45.0,275395.0,540692.0,329988.0,628424.0,1274257.2866942661,19904.929487317124
TCD,1,Chad,Logone Occidental,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,465901.0,777506.0,563212.0,923503.0,1274257.2866942661,9135.063828645722
TCD,1,Chad,Logone Oriental,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,517254.0,1044114.0,600635.0,1181505.0,1274257.2866942661,23814.772644801647
TCD,1,Chad,Mandoul,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.2275011240464155,302.342809473629,29.0,6659.0,0.0,4174.0,1,1.2275011240464155,302.342809473629,70.0,13654.0,0.0,7938.0,1,1.2275011240464155,302.342809473629,29.0,6659.0,0.0,4174.0,1,1.2275011240464155,302.342809473629,70.0,13654.0,0.0,7938.0,404165.0,753644.0,485005.0,878734.0,1274257.2866942661,17421.77307755612
TCD,1,Chad,Mayo-Kebbi Est,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,509995.0,933354.0,612524.0,1088176.0,1274257.2866942661,18152.51987718845
TCD,1,Chad,Mayo-Kebbi Ouest,1,111.25129866838238,793.1450653896829,1395.0,14244.0,0.0,2001.0,2,839.606634490648,1947.3304815051356,17180.0,64870.0,523.0,26847.0,1,1410.366533515625,3972.785781475409,48615.0,141476.0,35551.0,172435.0,1,1410.366533515625,3972.785781475409,92696.0,266781.0,83125.0,306977.0,2,1521.6178321840075,4765.930846865093,50011.0,155720.0,35551.0,174436.0,3,2249.973168006273,5920.116262980545,109876.0,331650.0,83648.0,333824.0,366711.0,673516.0,446673.0,795797.0,1274257.2866942661,12860.54005081675
TCD,1,Chad,Moyen-Chari,3,980.8455982058786,3407.345700679427,9976.0,44630.0,50.0,12204.0,3,980.8455982058786,3407.345700679427,15665.0,82134.0,73.0,29788.0,1,6025.785067174697,8723.691253324541,34619.0,55553.0,37398.0,59554.0,1,6025.7850671746955,8723.691253324541,71962.0,113390.0,75421.0,120574.0,4,7006.630665380575,12061.23605671432,44595.0,99738.0,37448.0,71758.0,4,7006.630665380574,12061.23605671432,87627.0,194665.0,75494.0,150362.0,384807.0,717471.0,460589.0,834426.0,1274257.2866942661,41817.601184919906
TCD,1,Chad,Tandjilé,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,451352.0,724162.0,552496.0,862288.0,1274257.2866942661,17583.429948541077
TCD,1,Chad,N'Djamena Region,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,478381.0,961683.0,805365.0,1590449.0,1274257.2866942661,376.80536473068133
TCD,1,Chad,Ennedi-Est,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,44389.0,247652.0,28629.0,70392.0,1274257.2866942661,82738.65333895892
