system:index,adm_id,adm_level,adm_name,area_nonstrict,area_nonstrict10,area_strict,area_strict10,area_unknowncat,area_unknowncat10,count_nonstrict,count_strict,count_unknowncat,iso3,pop_nonstrict,pop_nonstrict10,pop_strict,pop_strict10,pop_total,pop_unknowncat,pop_unknowncat10,pop_year,scenario,source,.geo
000000000000000002e5_0,14850775B65901307765467,1,Kherson Oblast,23.269875386607488,1101.1393203443504,469.1685427368052,1845.0477493364458,268.46706986323215,1247.2138455396448,10,4,5,UKR,401.9552168212831,41443.849145805354,6533.758103957927,39290.54285596796,1010653.4547103372,52459.201047313414,306855.1471431531,2000,Confirmed_2000,WP,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002e5_1,14850775B65901307765467,1,Kherson Oblast,23.269875386607488,1101.1393203443502,469.1685427368053,1845.0477493364458,268.4670698632322,1247.2138455424388,10,4,5,UKR,413.26754926517606,41212.30171724881,4912.465104593935,32518.71554728627,876480.8679115825,47146.552679231994,260188.49308048427,2020,Confirmed_2020,WP,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002e5_2,14850775B65901307765467,1,Kherson Oblast,0.0,0.0,0.0,0.0,2600.339226909698,12856.500122830284,0,0,23,UKR,0.0,0.0,0.0,0.0,876480.8679115825,68851.8533811408,660447.8216445727,2020,Unknown_Year,WP,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002e6_0,14850775B13681962240800,1,Volyn Oblast,911.0647681342659,15001.845150776482,290.79514132377636,2649.426383753878,0.0,0.0,212,14,7,UKR,26311.34242025748,650141.3666460372,9741.091239765712,177127.96927439934,902945.4512011707,0.0,0.0,2000,Confirmed_2000,WP,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002e6_1,14850775B13681962240800,1,Volyn Oblast,911.0647681342656,15001.845150776478,290.79514132377636,2649.4263837538783,0.0,0.0,212,14,22,UKR,23913.844975068503,627687.5916440417,9033.692745020368,175547.01474202742,871475.766136263,0.0,0.0,2020,Confirmed_2020,WP,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002e6_2,14850775B13681962240800,1,Volyn Oblast,0.0,56.241961153079856,0.7203118619198597,199.39270444776426,2352.039853968164,11406.645095163625,3,1,25,UKR,0.0,569.5598885329366,2.76965723470876,1269.0000286692425,871475.7661362628,54314.61772423035,582037.5131478773,2020,Unknown_Year,WP,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002e7_0,14850775B83802928232754,1,Rivne Oblast,1103.7890083251941,6880.693676306924,0.3246339404754633,878.5489164908892,0.0,0.0,84,9,0,UKR,10663.40029442418,179250.5075753827,3.4987560365860366,23897.58246395536,1010661.7076392244,0.0,0.0,2000,Confirmed_2000,WP,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002e7_1,14850775B83802928232754,1,Rivne Oblast,783.5663780990897,5719.517521072857,207.13728161983045,2156.080089335364,0.006627362577573342,71.56254850628548,84,11,8,UKR,6882.657588937092,152807.88045714475,1039.9606117766862,53956.7682452509,987821.6273672319,0.0699294494501516,1913.4831153756957,2020,Confirmed_2020,WP,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002e7_2,14850775B83802928232754,1,Rivne Oblast,0.01046294275780811,242.2101163266081,509.88643686478116,1903.8099434313397,1315.5052922684092,7872.1076996016745,2,1,33,UKR,0.08731311732063106,7984.962679736956,2691.505853996747,48539.56775961071,987821.6273672314,18883.78832900179,443060.32673699164,2020,Unknown_Year,WP,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002e8_0,14850775B79197734087513,1,Zhytomyr Oblast,59.998021184344424,2142.5711826786583,200.78544589984872,893.4921487793015,0.0,0.0,27,3,0,UKR,128.35265043722285,36746.389846544414,1165.7598510144353,7444.748068250888,1193011.5549605633,0.0,0.0,2000,Confirmed_2000,WP,"{""type"":""MultiPoint"",""coordinates"":[]}"
