iso3,adm_level,adm_name,adm_id,source,scenario,pop_year,count_strict,count_nonstrict,count_unknowncat,pop_total,pop_strict,pop_strict10,pop_nonstrict,pop_nonstrict10,pop_unknowncat,pop_unknowncat10,area_strict,area_strict10,area_nonstrict,area_nonstrict10,area_unknowncat,area_unknowncat10
BEN,1,Borgou,11314189B6086502013331,GHSL,Confirmed_2000,2000,0,0,8,718115.875,0,0,0,0,19255.138671875,217843.3125,0,0,0,0,4470.169921875,6024.27978515625
BEN,1,Borgou,11314189B6086502013331,GHSL,Confirmed_2020,2020,0,0,8,1610841.5,0,0,0,0,54718.984375,461303.53125,0,0,0,0,4470.169921875,6024.27978515625
BEN,1,Borgou,11314189B6086502013331,GHSL,Unknown_Year,2020,0,0,0,1610841.5,0,0,0,0,0,0,0,0,0,0,0,0
BEN,1,Alibori,11314189B84365908568321,GHSL,Confirmed_2000,2000,2,2,4,508448.46875,3179.513671875,30865.3203125,3505.11279296875,22820.177734375,11129.4248046875,89218.671875,5588.23486328125,2866.669921875,613.5728759765625,1119.45703125,4349.916015625,5245.6240234375
BEN,1,Alibori,11314189B84365908568321,GHSL,Confirmed_2020,2020,2,2,4,1106382.75,10503.6025390625,88706.5390625,8828.0732421875,59917.08984375,24290.646484375,189106.75,5588.23486328125,2866.669921875,613.5728759765625,1119.45703125,4349.916015625,5245.6240234375
BEN,1,Alibori,11314189B84365908568321,GHSL,Unknown_Year,2020,0,0,0,1106382.75,0,0,0,0,0,0,0,0,0,0,0,0
BEN,1,Atakora,11314189B98234112011604,GHSL,Confirmed_2000,2000,2,2,2,620046.1875,279.5000305175781,109.15830993652344,52489.7578125,44061.0859375,2564.8056640625,46254.31640625,2812.297607421875,1557.6962890625,1815.2373046875,1714.58642578125,734.845947265625,1929.7686767578125
BEN,1,Atakora,11314189B98234112011604,GHSL,Confirmed_2020,2020,2,2,2,1005233.9375,283.93072509765625,152.6026611328125,79908.171875,76287.4140625,4607.8349609375,82035.4375,2812.297607421875,1557.6962890625,1815.2373046875,1714.58642578125,734.845947265625,1929.7686767578125
BEN,1,Atakora,11314189B98234112011604,GHSL,Unknown_Year,2020,0,0,0,1005233.9375,0,0,0,0,0,0,0,0,0,0,0,0
BEN,1,Donga,11314189B13023113934095,GHSL,Confirmed_2000,2000,0,0,5,359693.78125,0,0,0,0,6084.7646484375,110328.25,0,0,0,0,2324.70703125,2587.574462890625
BEN,1,Donga,11314189B13023113934095,GHSL,Confirmed_2020,2020,0,0,5,699499.625,0,0,0,0,11432.4990234375,212850.546875,0,0,0,0,2324.70703125,2587.574462890625
BEN,1,Donga,11314189B13023113934095,GHSL,Unknown_Year,2020,0,0,0,699499.625,0,0,0,0,0,0,0,0,0,0,0,0
BEN,1,Collines,11314189B64147716128567,GHSL,Confirmed_2000,2000,0,0,10,564828.125,0,0,0,0,5475.59375,193143.078125,0,0,0,0,1395.3726806640625,4947.5673828125
BEN,1,Collines,11314189B64147716128567,GHSL,Confirmed_2020,2020,0,0,10,832305.6875,0,0,0,0,9966.0380859375,281202.90625,0,0,0,0,1395.3726806640625,4947.5673828125
BEN,1,Collines,11314189B64147716128567,GHSL,Unknown_Year,2020,0,0,0,832305.6875,0,0,0,0,0,0,0,0,0,0,0,0
BEN,1,Plateau,11314189B63929627317717,GHSL,Confirmed_2000,2000,0,0,2,390305.25,0,0,0,0,1104.1322021484375,15061.0576171875,0,0,0,0,364.9632263183594,526.10821533203125
BEN,1,Plateau,11314189B63929627317717,GHSL,Confirmed_2020,2020,0,0,2,723568.3125,0,0,0,0,2226.6953125,26985.5546875,0,0,0,0,364.9632263183594,526.10821533203125
BEN,1,Plateau,11314189B63929627317717,GHSL,Unknown_Year,2020,0,0,0,723568.3125,0,0,0,0,0,0,0,0,0,0,0,0
BEN,1,Zou,11314189B15837635829289,GHSL,Confirmed_2000,2000,0,0,7,620797.0625,0,0,0,0,1697.468017578125,92933.671875,0,0,0,0,159.3571319580078,1461.8203125
BEN,1,Zou,11314189B15837635829289,GHSL,Confirmed_2020,2020,0,0,7,1016095.125,0,0,0,0,2963.3701171875,145814.140625,0,0,0,0,159.3571319580078,1461.8203125
BEN,1,Zou,11314189B15837635829289,GHSL,Unknown_Year,2020,0,0,0,1016095.125,0,0,0,0,0,0,0,0,0,0,0,0
BEN,1,Littoral,11314189B51785125282818,GHSL,Confirmed_2000,2000,0,0,0,847838.875,0,0,0,0,0,0,0,0,0,0,0,0
BEN,1,Littoral,11314189B51785125282818,GHSL,Confirmed_2020,2020,0,0,0,973646.6875,0,0,0,0,0,0,0,0,0,0,0,0
BEN,1,Littoral,11314189B51785125282818,GHSL,Unknown_Year,2020,0,0,0,973646.6875,0,0,0,0,0,0,0,0,0,0,0,0
BEN,1,Kouffo,11314189B98727282609866,GHSL,Confirmed_2000,2000,0,0,2,526037.6875,0,0,0,0,7.6598711013793945,9093.462890625,0,0,0,0,2.5221688747406006,138.36326599121094
