system:index,area_nonstrict,area_strict,area_total_pa,area_unknown,count_nonstrict,count_strict,count_total,count_unknown,iso3,nat_pop_gh_00,nat_pop_gh_20,nat_pop_wp_00,nat_pop_wp_20,.geo
0,84726.7578125,92468.1015625,177233.484375,38.62173843383789,17,18,37,2,ETH,66706720,116677312,61021668,103284088,"{""type"":""MultiPoint"",""coordinates"":[]}"
