system:index,area_nonstrict,area_strict,area_total_pa,area_unknown,count_nonstrict,count_strict,count_total,count_unknown,iso3,nat_pop_gh_00,nat_pop_gh_20,nat_pop_wp_00,nat_pop_wp_20,.geo
0,18294.0078125,7835.4931640625,26163.298828125,33.79697799682617,33,34,84,17,HND,6623773,10072507,6338025,9503550,"{""type"":""MultiPoint"",""coordinates"":[]}"
