system:index,area_nonstrict,area_strict,area_total_pa,area_unknown,count_nonstrict,count_strict,count_total,count_unknown,iso3,nat_pop_gh_00,nat_pop_gh_20,nat_pop_wp_00,nat_pop_wp_20,.geo
0,16588.2734375,13218.2978515625,42224.51953125,12418.7783203125,68,37,238,133,PHL,75875064,109462144,76054896,103248408,"{""type"":""MultiPoint"",""coordinates"":[]}"
