system:index,area_nonstrict,area_strict,area_total_pa,area_unknown,count_nonstrict,count_strict,count_total,count_unknown,iso3,nat_pop_gh_00,nat_pop_gh_20,nat_pop_wp_00,nat_pop_wp_20,.geo
0,10140.87109375,32508.9921875,52783.859375,10134.162109375,10,20,38,8,CMR,15074126,26463810,14911999,27885678,"{""type"":""MultiPoint"",""coordinates"":[]}"
