system:index,area_nonstrict,area_strict,area_total_pa,area_unknown,count_nonstrict,count_strict,count_total,count_unknown,iso3,nat_pop_gh_00,nat_pop_gh_20,nat_pop_wp_00,nat_pop_wp_20,.geo
0,0,0,2305.035400390625,2305.035400390625,0,0,56,56,MDA,4245525.5,3083627.75,3955962,3641077,"{""type"":""MultiPoint"",""coordinates"":[]}"
