system:index,area_nonstrict,area_strict,area_total_pa,area_unknown,count_nonstrict,count_strict,count_total,count_unknown,iso3,nat_pop_gh_00,nat_pop_gh_20,nat_pop_wp_00,nat_pop_wp_20,.geo
0,32077.8984375,9800.609375,91002.6015625,49124.296875,56,6,138,76,PAK,153778080,226275920,139987392,227254400,"{""type"":""MultiPoint"",""coordinates"":[]}"
