system:index,area_nonstrict,area_strict,area_total_pa,area_unknown,count_nonstrict,count_strict,count_total,count_unknown,iso3,nat_pop_gh_00,nat_pop_gh_20,nat_pop_wp_00,nat_pop_wp_20,.geo
0,0,0,1053.17529296875,1053.17529296875,0,0,7,7,COM,529096.6875,794226.8125,501114.84375,831183.875,"{""type"":""MultiPoint"",""coordinates"":[]}"
