system:index,area_nonstrict,area_strict,area_total_pa,area_unknown,count_nonstrict,count_strict,count_total,count_unknown,iso3,nat_pop_gh_00,nat_pop_gh_20,nat_pop_wp_00,nat_pop_wp_20,.geo
0,9.117911338806152,1184.7900390625,1399.0843505859375,205.17630004882812,1,10,14,3,BDI,6295368.5,12196334,6609062,11302044,"{""type"":""MultiPoint"",""coordinates"":[]}"
