system:index,area_nonstrict,area_strict,area_total_pa,area_unknown,count_nonstrict,count_strict,count_total,count_unknown,iso3,nat_pop_gh_00,nat_pop_gh_20,nat_pop_wp_00,nat_pop_wp_20,.geo
0,0,1546.0211181640625,10047.4287109375,8501.4072265625,0,1,15,14,GNB,1231709.625,2017171.25,1166108.625,1846832.125,"{""type"":""MultiPoint"",""coordinates"":[]}"
