system:index,iso3,area_strict,area_nonstrict,area_unknown,area_total_pa,nat_pop_gh_20,nat_pop_wp_20,area_strict_confirmed2020,area_nonstrict_confirmed2020,area_unknown_confirmed2020,nat_pop_gh_20_confirmed2020,nat_pop_wp_20_confirmed2020,nat_pop_gh_00,nat_pop_wp_00,count_nonstrict,count_strict,count_total,count_unknown,.geo
0,YEM,0,0,2800.755126953125,2800.755126953125,32232378.8125,30173288.1796875,0,0,2800.755126953125,32232378.8125,30173288.1796875,18609210.85546875,17415583.27734375,0,0,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
