system:index,iso3,area_strict,area_nonstrict,area_unknown,area_total_pa,nat_pop_gh_20,nat_pop_wp_20,area_strict_confirmed2020,area_nonstrict_confirmed2020,area_unknown_confirmed2020,nat_pop_gh_20_confirmed2020,nat_pop_wp_20_confirmed2020,nat_pop_gh_00,nat_pop_wp_00,count_nonstrict,count_strict,count_total,count_unknown,.geo
0,VNM,8987.744777441025,6502.748995959759,5689.164930157363,21179.658703558147,94835119.12988281,95615443.22021484,8987.744777441025,6502.748995959759,5689.164930157363,94835119.12988281,95615443.22021484,77420596.32495117,75073071.82324219,57,26,151,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
