system:index,iso3,area_strict,area_nonstrict,area_unknown,area_total_pa,nat_pop_gh_20,nat_pop_wp_20,area_strict_confirmed2020,area_nonstrict_confirmed2020,area_unknown_confirmed2020,nat_pop_gh_20_confirmed2020,nat_pop_wp_20_confirmed2020,nat_pop_gh_00,nat_pop_wp_00,count_nonstrict,count_strict,count_total,count_unknown,.geo
0,NPL,10723.014595031738,17954.186065673828,67.30231475830078,28744.502975463867,29342367.75,40521640.875,10723.014595031738,17954.186065673828,67.30231475830078,29342367.75,40521640.875,24556529.125,23060336.25,22,10,38,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
