system:index,adm_level,adm_name,country_area_km2,pa_area10km_2000_km2,pa_area10km_2020_km2,pa_area_2000_km2,pa_area_2020_km2,pa_count_2000,pa_count_2020,pop2000_in_pa,pop2000_in_pa10,pop2000_total,pop2020_in_pa,pop2020_in_pa10,pop2020_total,shapeGroup,.geo
2_00000000000000000045,0,Bhutan,38648.601020943446,27840.124584659807,31115.314250084168,14873.723150186255,19763.160328667218,19,21,27083.102779688812,341296.57339579426,618560.8858835794,36505.22676172625,453022.62031394825,806918.3235289552,BTN,"{""type"":""MultiPoint"",""coordinates"":[]}"
