system:index,adm_level,adm_name,country_area_km2,pa_area10km_2000_km2,pa_area10km_2020_km2,pa_area_2000_km2,pa_area_2020_km2,pa_count_2000,pa_count_2020,pop2000_in_pa,pop2000_in_pa10,pop2000_total,pop2020_in_pa,pop2020_in_pa10,pop2020_total,shapeGroup,.geo
2_00000000000000000078,0,Timor-Leste,15001.781000772482,5987.252088723075,12886.696598608934,612.8847042018973,2467.2276729783366,9,45,19176.630206800488,490123.28916208213,876982.7592681481,63075.24845619458,1149091.1725415217,1297732.5609619857,TLS,"{""type"":""MultiPoint"",""coordinates"":[]}"
