system:index,adm_level,adm_name,country_area_km2,pa_area10km_2000_km2,pa_area10km_2020_km2,pa_area_2000_km2,pa_area_2020_km2,pa_count_2000,pa_count_2020,pop2000_in_pa,pop2000_in_pa10,pop2000_total,pop2020_in_pa,pop2020_in_pa10,pop2020_total,shapeGroup,.geo
2_0001000000000000000f,0,Solomon Is,28115.468784644094,602.7851249812209,3254.6192391698505,275.78032723917454,420.9118792703531,3,25,-128474.79768362969,-120257.03974607198,-2457358.4638210563,-127391.88142498951,-81224.6710771025,-2228466.8772387947,SLB,"{""type"":""MultiPoint"",""coordinates"":[]}"
