system:index,adm1_area_km2,adm1_name,adm_level,country_area_km2,country_name,pa_area10km_2000_km2,pa_area10km_2020_km2,pa_area_2000_km2,pa_area_2020_km2,pa_count_2000,pa_count_2020,pop2000_in_pa,pop2000_in_pa10,pop2000_total,pop2020_in_pa,pop2020_in_pa10,pop2020_total,shapeGroup,.geo
1_0000000000000000007f_000000000000000002c5,547.3921082542627,Bulawayo,1,391924.1526903642,Zimbabwe,0.0,0.0,0.0,0.0,0,0,0.0,0.0,709974.5158254276,0.0,0.0,587516.3348585303,ZWE,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000007f_000000000000000002c6,942.9399397748964,Harare,1,391924.1526903642,Zimbabwe,503.70340053338623,757.4294144035632,2.515060117003672,20.002833365050538,2,4,283.07492047175765,1243416.5882476459,1942142.4274906137,6599.909688578919,1677517.669911168,2094205.1725388214,ZWE,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000007f_000000000000000002c7,35999.99478684208,Manicaland,1,391924.1526903642,Zimbabwe,10529.108944938504,11416.528456426964,1909.2207134599712,2636.7296996716786,25,34,17782.0477440238,696886.2771053294,1605497.5923047191,58413.70830415352,868888.1255380233,2170425.7455858677,ZWE,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000007f_000000000000000002c8,28252.82609229873,Mashonaland Central,1,391924.1526903642,Zimbabwe,10676.907653536928,13652.69305003651,2080.0055271136775,4907.099538390438,11,21,9660.1266424705,267351.15263025684,1004427.8746265699,71238.53737313121,445482.68663445476,1486036.513327024,ZWE,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000007f_000000000000000002c9,32266.292338334584,Mashonaland East,1,391924.1526903642,Zimbabwe,1389.071243987081,6054.76553349223,34.01705355603554,2167.0576968251753,3,9,758.4019922425935,51264.56184247992,1158367.512985291,58894.0169483345,256549.4008750261,1825245.3167804414,ZWE,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000007f_000000000000000002ca,57791.42519543571,Mashonaland West,1,391924.1526903642,Zimbabwe,26878.348501761433,30468.533790590987,16424.165670128536,21460.012846826165,21,47,28855.270939280745,346026.6529214509,1172777.8887691696,149545.67626477382,711632.7431656322,1952696.4437719425,ZWE,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000007f_000000000000000002cb,56643.321363825424,Masvingo,1,391924.1526903642,Zimbabwe,24615.477092652265,29824.236116327003,12184.423933701655,16430.434853568968,15,28,67942.73085935926,481489.78525453125,1351907.1617008585,179524.7583714878,799865.757324814,1880864.165279259,ZWE,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000007f_000000000000000002cc,75633.94722513983,Matabeleland North,1,391924.1526903642,Zimbabwe,51728.92289215674,61657.750195904264,30323.461487966837,44003.24838465425,38,82,39768.86239967317,349193.2301352157,707583.7308438458,263951.4105473509,607540.7797311682,892626.8185448813,ZWE,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000007f_000000000000000002cd,54341.86398304863,Matabeleland South,1,391924.1526903642,Zimbabwe,11839.635659280017,23882.151148006844,3953.135926962087,12170.999969428956,16,38,5855.036416935067,74349.62865567887,676029.032456973,112459.42737495659,313964.911023161,818297.9609856391,ZWE,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000007f_000000000000000002ce,49514.19321629755,Midlands,1,391924.1526903642,Zimbabwe,9383.75578235156,15888.773288449716,2789.8991412198284,6528.3627241292525,9,22,15106.700621755246,227546.2143103922,1502811.3152495038,157889.49370797168,564787.9807703429,1971112.3159021616,ZWE,"{""type"":""MultiPoint"",""coordinates"":[]}"
