system:index,adm_level,adm_name,country_area_km2,pa_area10km_2000_km2,pa_area10km_2020_km2,pa_area_2000_km2,pa_area_2020_km2,pa_count_2000,pa_count_2020,pop2000_in_pa,pop2000_in_pa10,pop2000_total,pop2020_in_pa,pop2020_in_pa10,pop2020_total,shapeGroup,.geo
2_00000000000000000011,0,Liberia,96230.26305539983,6335.456319446764,11862.88830037448,1591.4763070827426,3538.241869817545,8,12,79.49094741479584,106078.60482790493,2895064.2836474963,46289.68041457486,506941.31186986214,5091831.708330624,LBR,"{""type"":""MultiPoint"",""coordinates"":[]}"
