system:index,adm_level,adm_name,country_area_km2,pa_area10km_2000_km2,pa_area10km_2020_km2,pa_area_2000_km2,pa_area_2020_km2,pa_count_2000,pa_count_2020,pop2000_in_pa,pop2000_in_pa10,pop2000_total,pop2020_in_pa,pop2020_in_pa10,pop2020_total,shapeGroup,.geo
2_00010000000000000031,0,Haiti,27200.17398700373,4513.058882196635,12516.086921349071,585.4626517341932,2000.6193413177602,4,25,75542.02869948544,851338.9343352397,8171287.090442251,360699.9403416607,5630361.23611715,1.107660521987761E7,HTI,"{""type"":""MultiPoint"",""coordinates"":[]}"
