system:index,adm1_area_km2,adm1_name,adm_level,country_area_km2,country_name,pa_area10km_2000_km2,pa_area10km_2020_km2,pa_area_2000_km2,pa_area_2020_km2,pa_count_2000,pa_count_2020,pop2000_in_pa,pop2000_in_pa10,pop2000_total,pop2020_in_pa,pop2020_in_pa10,pop2020_total,shapeGroup,.geo
1_00000000000000000049_000000000000000004de,91956.37410265265,Upper Uele,1,2338175.4780696416,"Congo, Dem Rep of the",33271.743214542104,33271.7432145421,21200.963759076978,21200.963759076974,13,13,76178.8646546369,248585.45713438385,1013171.7967682258,107394.51756646298,375477.1762067969,1621762.164949085,COD,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000049_000000000000000004df,63424.218198722636,Ituri,1,2338175.4780696416,"Congo, Dem Rep of the",18053.811514058594,18322.59606061153,12139.459556960293,12148.936165205752,11,12,8019.269805465054,213017.24399385168,2991433.2159909676,8959.859730552263,317644.95670405315,4846945.712225788,COD,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000049_000000000000000004e0,195408.4849962162,Tshopo,1,2338175.4780696416,"Congo, Dem Rep of the",13830.053815776977,27616.936710440543,7220.032839301969,15149.111021101076,3,7,41875.86051633855,136617.60906531004,1672056.5895243476,52205.07558935723,194391.26880796553,2789545.311485456,COD,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000049_000000000000000004e1,149475.9388759889,Lower Uele,1,2338175.4780696416,"Congo, Dem Rep of the",58674.78988158468,58674.78988158467,46730.62412834022,46730.62412834022,4,4,38134.378543501596,88871.27259858033,717988.5507144914,67968.26812835442,171840.03322704454,1159677.1876262752,COD,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000049_000000000000000004e2,56342.37154568073,Mongala,1,2338175.4780696416,"Congo, Dem Rep of the",0.0,4422.336210646919,0.0,2536.874629977814,0,2,0.0,0.0,1156228.0864715427,46.34772567823529,4673.310378886759,1775631.0730253,COD,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000049_000000000000000004e3,54585.48701064531,Nord-Ubangi,1,2338175.4780696416,"Congo, Dem Rep of the",9718.279861801057,9718.279861801058,5763.20156061346,5763.20156061346,1,1,1941.5889393966645,15569.629518863745,804898.8966065412,2802.5581712070853,23037.468013029546,1231319.396587068,COD,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000049_000000000000000004e4,138777.21842383602,Tshuapa,1,2338175.4780696416,"Congo, Dem Rep of the",36305.82305004622,45814.24361630004,24033.563111142917,29063.002993805338,3,7,35084.154538660885,67368.66963342356,844304.9740554554,73934.98816809898,133397.46293189688,1301010.1198761312,COD,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000049_000000000000000004e5,105519.16475548816,Équateur,1,2338175.4780696416,"Congo, Dem Rep of the",0.0,39728.45803527386,0.0,30023.52526187468,0,4,0.0,0.0,1239977.2310159078,747243.1916313668,1134074.8158480842,1962419.9992070969,COD,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000049_000000000000000004e6,125448.23719628784,Haut-Katanga,1,2338175.4780696416,"Congo, Dem Rep of the",36399.65958601875,44328.77925426276,18882.865905993578,26620.19657715736,33,34,118897.02106429177,564597.5052780589,1992399.6974461796,780579.3746154299,2527286.602046903,7260997.694454424,COD,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000049_000000000000000004e7,109839.91648706494,Haut-Lomami,1,2338175.4780696416,"Congo, Dem Rep of the",14302.83689572067,23254.898578370943,9068.519907643156,17303.718901142915,2,3,76644.02049609911,192058.4129454464,1480579.7254352588,1743762.7340401674,2784899.803588413,5968736.217554449,COD,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000049_000000000000000004e8,53446.72032317631,Kongo-Central,1,2338175.4780696416,"Congo, Dem Rep of the",3241.2438520655196,3919.040154223845,739.7264762945524,748.4376141520968,5,6,92344.5190935118,319533.3610601844,3055537.4444098957,71807.65058775402,403125.6540966849,3916496.05881774,COD,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000049_000000000000000004e9,89656.17261505584,Kwango,1,2338175.4780696416,"Congo, Dem Rep of the",239.42476697850014,2727.2268782755336,0.03784817660079657,996.580965609921,1,2,0.0,430.25203812122345,1585405.8413218358,36435.283639809015,49220.43356752199,1823249.3640336385,COD,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000049_000000000000000004ea,106295.45494687321,Sankuru,1,2338175.4780696416,"Congo, Dem Rep of the",3285.078019323427,34554.49832076284,1531.9810768279833,28215.12809385633,2,4,13.250654094279104,94.44768751262157,95181.60060847738,17092.482238385826,21901.484495599892,165590.98080986785,COD,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000049_000000000000000004eb,53761.715037303904,Sud-Ubangi,1,2338175.4780696416,"Congo, Dem Rep of the",0.0,2751.937869564957,0.0,1666.3789096845542,0,1,0.0,0.0,1524478.6500768221,24087.504738769145,36663.94841138332,2344244.230486092,COD,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000049_000000000000000004ec,136037.12979884516,Tanganyika,1,2338175.4780696416,"Congo, Dem Rep of the",6751.4541813854385,6751.454181385439,2480.0810563234068,2480.0810563234068,4,4,2981.9263390346086,8222.035302293105,1044945.4794083331,12502.190196602207,31010.15660357148,4151735.814530981,COD,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000049_000000000000000004ed,96534.815203906,Kasai,1,2338175.4780696416,"Congo, Dem Rep of the",10580.098155776312,10580.098155776308,7872.872856719326,7872.872856719326,3,3,1854.6106527383129,20393.59273870653,1918639.771641991,3353.2265524688596,48313.56901414783,4847222.145912939,COD,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000049_000000000000000004ee,10177.85934278845,Kasai-Oriental,1,2338175.4780696416,"Congo, Dem Rep of the",0.0,0.0,0.0,0.0,0,0,0.0,0.0,2502159.5966414916,0.0,0.0,4351740.494436868,COD,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000049_000000000000000004ef,130215.15932611817,Maniema,1,2338175.4780696416,"Congo, Dem Rep of the",13367.358504543383,20972.74225913281,8304.377586933513,11216.61332392199,4,6,4837.148426700442,25403.9334615425,1437145.247343445,8058.16646243615,43654.91965919221,2379032.484065947,COD,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000049_000000000000000004f0,60855.68320738503,North Kivu,1,2338175.4780696416,"Congo, Dem Rep of the",27843.97364499214,30329.963337308527,12907.494573913436,13818.537242071663,15,16,178610.10101931926,2880194.3799721766,4123762.992294993,284896.53963958035,4728149.136358528,7201351.018463403,COD,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000049_000000000000000004f1,60819.93145527432,South Kivu,1,2338175.4780696416,"Congo, Dem Rep of the",12611.76019785671,12611.76019785671,5266.882049288321,5266.882049288319,8,8,13927.235601849694,1073150.0105942586,3248993.6402054452,26357.54826879347,1524537.9869248935,4872414.306343898,COD,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000049_000000000000000004f2,57715.55905219457,Central Kasai,1,2338175.4780696416,"Congo, Dem Rep of the",7244.060641037808,7244.060641037807,4309.061152246116,4309.061152246116,1,1,83260.6481914624,156179.95670214674,2136037.4560427684,218347.18965388398,394742.76507476286,5490681.726073353,COD,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000049_000000000000000004f3,53719.1223916942,Lomami,1,2338175.4780696416,"Congo, Dem Rep of the",701.5663985261447,701.5663985261447,39.65323746877679,39.65323746877679,1,1,274.0377100732762,16556.20675625389,1829578.8478207411,583.7966029054247,27268.80690764253,3193822.879906887,COD,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000049_000000000000000004f4,123169.61462479111,Lualaba,1,2338175.4780696416,"Congo, Dem Rep of the",25661.81766215958,25661.846985356835,13604.246389179123,13604.334388933028,10,11,30215.03253826335,95535.44010244387,745381.8872077467,75417.54271193985,397735.8315450118,3016670.091557334,COD,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000049_000000000000000004f5,10769.62290905868,Kinshasa,1,2338175.4780696416,"Congo, Dem Rep of the",5148.8014470216585,5148.801447021659,2197.7371686378624,2197.737168637862,2,2,317646.1848044883,5097110.976012101,5386849.473218633,641552.3816633137,9907356.200337375,1.0525687740765799E7,COD,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000049_000000000000000004f6,80019.10405822101,Kwilu,1,2338175.4780696416,"Congo, Dem Rep of the",3764.7039580168816,3764.703958016882,1901.9179770075486,1901.9179770075489,1,1,83763.55025663227,148546.0224011215,3040152.4776955107,93727.8888576217,160899.13150632833,3520506.1944053285,COD,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000049_000000000000000004f7,126836.15321836776,Mai-Ndombe,1,2338175.4780696416,"Congo, Dem Rep of the",7641.918825698594,64517.50644088605,5162.7253571890615,48291.924258175146,2,5,419.0252634859553,2506.1904934621325,1116635.6192494894,550381.9097594919,705031.0706599794,1292629.9012330363,COD,"{""type"":""MultiPoint"",""coordinates"":[]}"
