system:index,adm_level,adm_name,country_area_km2,pa_area10km_2000_km2,pa_area10km_2020_km2,pa_area_2000_km2,pa_area_2020_km2,pa_count_2000,pa_count_2020,pop2000_in_pa,pop2000_in_pa10,pop2000_total,pop2020_in_pa,pop2020_in_pa10,pop2020_total,shapeGroup,.geo
2_0000000000000000009d,0,West Bank,5811.2133236469635,4864.268848851452,5018.800444027053,329.2161866687022,344.4364356571471,41,52,14324.1034568416,1585662.8264117737,2084278.4093725062,19881.095647947066,2602774.399183195,3237064.9885837394,PSE,"{""type"":""MultiPoint"",""coordinates"":[]}"
