system:index,adm1_area_km2,adm1_name,adm_level,country_area_km2,country_name,pa_area10km_2000_km2,pa_area10km_2020_km2,pa_area_2000_km2,pa_area_2020_km2,pa_count_2000,pa_count_2020,pop2000_in_pa,pop2000_in_pa10,pop2000_total,pop2020_in_pa,pop2020_in_pa10,pop2020_total,shapeGroup,.geo
1_0000000000000000006b_000000000000000006cd,26119.130922173157,Province 1,1,147795.80752018726,Nepal,8887.726591976892,9557.563477276239,5436.558332520203,5865.923097464454,7,11,120193.81485359045,556448.8054671553,4464934.718336867,141896.97149809694,739152.4364155605,5307900.0821744455,NPL,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000006b_000000000000000006ce,9610.581994011185,Province 2,1,147795.80752018726,Nepal,1644.296981027838,2117.8570463252336,803.1433178525092,978.6561599319394,6,8,8939.371554408473,225429.15772411408,4039304.4379016636,103442.32844320162,840933.4425875157,6129346.314176897,NPL,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000006b_000000000000000006cf,20536.593979671346,Bagmati,1,147795.80752018726,Nepal,7749.899790145521,10636.158814400645,3781.953855198116,6167.342246554528,9,11,181008.87840109604,2330790.44280955,5217476.798165098,387394.04834980087,4821343.459212033,6593648.118416564,NPL,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000006b_000000000000000006d0,22006.385120272862,Gandaki,1,147795.80752018726,Nepal,14783.620758476318,15466.071051817215,10163.148338657002,10430.64286908578,6,7,173690.72889876436,1242141.7109991463,2872444.3556800503,407324.7308092992,1034526.7242986169,2033115.9686131682,NPL,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000006b_000000000000000006d1,19273.66629284249,Lumbini,1,147795.80752018726,Nepal,3874.1177048127347,5806.658518753755,1963.4372969423925,2772.5725498119114,6,9,121595.38732371764,629738.427306667,3914793.21962414,164347.62673069202,1184792.1003760733,4620359.826377345,NPL,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000006b_000000000000000006d2,30881.44562103947,Karnali,1,147795.80752018726,Nepal,11738.433630950462,12601.01608922429,5244.257579870384,5555.308601485849,7,10,28970.729719718125,520772.76531055116,2323933.7275798162,29673.532570026287,249649.34684403453,1260049.9072693074,NPL,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000006b_000000000000000006d3,19975.210873365893,Sudurpaschim,1,147795.80752018726,Nepal,3211.207321041959,7283.916494828595,614.8267445946094,3029.541141325699,3,6,1221.5483599920483,487970.99503792485,1765326.7753577796,381442.23410584114,1663324.4082182096,3457902.8378900536,NPL,"{""type"":""MultiPoint"",""coordinates"":[]}"
